offset,dose,field_size,depth
-14.991295,0.197318,5,20
-14.966284,0.197906,5,20
-14.941273,0.198495,5,20
-14.916263,0.199083,5,20
-14.891252,0.199672,5,20
-14.866241,0.20026,5,20
-14.841231,0.200849,5,20
-14.81622,0.201437,5,20
-14.791209,0.202026,5,20
-14.766199,0.202614,5,20
-14.741188,0.203358,5,20
-14.716177,0.204241,5,20
-14.691166,0.205123,5,20
-14.666156,0.206006,5,20
-14.641145,0.206889,5,20
-14.616134,0.207772,5,20
-14.591124,0.208654,5,20
-14.566113,0.209537,5,20
-14.541102,0.21042,5,20
-14.516092,0.211303,5,20
-14.491081,0.212342,5,20
-14.46607,0.213519,5,20
-14.44106,0.214696,5,20
-14.416049,0.215873,5,20
-14.391038,0.21705,5,20
-14.366028,0.218227,5,20
-14.341017,0.219404,5,20
-14.316006,0.220581,5,20
-14.290996,0.221758,5,20
-14.265985,0.222935,5,20
-14.240974,0.223995,5,20
-14.215964,0.224955,5,20
-14.190953,0.225916,5,20
-14.165942,0.226876,5,20
-14.140931,0.227836,5,20
-14.115921,0.228796,5,20
-14.09091,0.229756,5,20
-14.065899,0.230717,5,20
-14.040889,0.231677,5,20
-14.015878,0.232637,5,20
-13.990867,0.233671,5,20
-13.965857,0.234768,5,20
-13.940846,0.235865,5,20
-13.915835,0.236962,5,20
-13.890825,0.238059,5,20
-13.865814,0.239156,5,20
-13.840803,0.240253,5,20
-13.815793,0.24135,5,20
-13.790782,0.242447,5,20
-13.765771,0.243545,5,20
-13.740761,0.244685,5,20
-13.71575,0.245862,5,20
-13.690739,0.247039,5,20
-13.665729,0.248216,5,20
-13.640718,0.249393,5,20
-13.615707,0.25057,5,20
-13.590696,0.251747,5,20
-13.565686,0.252924,5,20
-13.540675,0.254101,5,20
-13.515664,0.255278,5,20
-13.490654,0.256455,5,20
-13.465643,0.257632,5,20
-13.440632,0.258809,5,20
-13.415622,0.259986,5,20
-13.390611,0.261163,5,20
-13.3656,0.26234,5,20
-13.34059,0.263517,5,20
-13.315579,0.264694,5,20
-13.290568,0.265871,5,20
-13.265558,0.267048,5,20
-13.240547,0.268062,5,20
-13.215536,0.268945,5,20
-13.190526,0.269827,5,20
-13.165515,0.27071,5,20
-13.140504,0.271593,5,20
-13.115494,0.272476,5,20
-13.090483,0.273358,5,20
-13.065472,0.274241,5,20
-13.040462,0.275124,5,20
-13.015451,0.276006,5,20
-12.99044,0.277053,5,20
-12.965429,0.27823,5,20
-12.940419,0.279407,5,20
-12.915408,0.280584,5,20
-12.890397,0.281761,5,20
-12.865387,0.282938,5,20
-12.840376,0.284115,5,20
-12.815365,0.285292,5,20
-12.790355,0.286469,5,20
-12.765344,0.287646,5,20
-12.740333,0.288823,5,20
-12.715323,0.29,5,20
-12.690312,0.291177,5,20
-12.665301,0.292354,5,20
-12.640291,0.293531,5,20
-12.61528,0.294708,5,20
-12.590269,0.295885,5,20
-12.565259,0.297062,5,20
-12.540248,0.298239,5,20
-12.515237,0.299416,5,20
-12.490227,0.300971,5,20
-12.465216,0.302815,5,20
-12.440205,0.30466,5,20
-12.415194,0.306505,5,20
-12.390184,0.30835,5,20
-12.365173,0.310194,5,20
-12.340162,0.312039,5,20
-12.315152,0.313884,5,20
-12.290141,0.315728,5,20
-12.26513,0.317573,5,20
-12.24012,0.319326,5,20
-12.215109,0.32101,5,20
-12.190098,0.322693,5,20
-12.165088,0.324377,5,20
-12.140077,0.326061,5,20
-12.115066,0.327745,5,20
-12.090056,0.329428,5,20
-12.065045,0.331112,5,20
-12.040034,0.332796,5,20
-12.015024,0.33448,5,20
-11.990013,0.336087,5,20
-11.965002,0.337638,5,20
-11.939992,0.33919,5,20
-11.914981,0.340741,5,20
-11.88997,0.342292,5,20
-11.864959,0.343843,5,20
-11.839949,0.345394,5,20
-11.814938,0.346945,5,20
-11.789927,0.348496,5,20
-11.764917,0.350048,5,20
-11.739906,0.351676,5,20
-11.714895,0.353362,5,20
-11.689885,0.355048,5,20
-11.664874,0.356733,5,20
-11.639863,0.358419,5,20
-11.614853,0.360104,5,20
-11.589842,0.36179,5,20
-11.564831,0.363475,5,20
-11.539821,0.365161,5,20
-11.51481,0.366846,5,20
-11.489799,0.368454,5,20
-11.464789,0.370005,5,20
-11.439778,0.371556,5,20
-11.414767,0.373107,5,20
-11.389757,0.374658,5,20
-11.364746,0.376209,5,20
-11.339735,0.37776,5,20
-11.314724,0.379312,5,20
-11.289714,0.380863,5,20
-11.264703,0.382414,5,20
-11.239692,0.384044,5,20
-11.214682,0.385729,5,20
-11.189671,0.387415,5,20
-11.16466,0.389101,5,20
-11.13965,0.390786,5,20
-11.114639,0.392472,5,20
-11.089628,0.394157,5,20
-11.064618,0.395843,5,20
-11.039607,0.397528,5,20
-11.014596,0.399214,5,20
-10.989586,0.400771,5,20
-10.964575,0.40224,5,20
-10.939564,0.403709,5,20
-10.914554,0.405177,5,20
-10.889543,0.406646,5,20
-10.864532,0.408115,5,20
-10.839522,0.409584,5,20
-10.814511,0.411052,5,20
-10.7895,0.412521,5,20
-10.764489,0.41399,5,20
-10.739479,0.415635,5,20
-10.714468,0.417401,5,20
-10.689457,0.419166,5,20
-10.664447,0.420932,5,20
-10.639436,0.422697,5,20
-10.614425,0.424463,5,20
-10.589415,0.426228,5,20
-10.564404,0.427994,5,20
-10.539393,0.429759,5,20
-10.514383,0.431525,5,20
-10.489372,0.433868,5,20
-10.464361,0.436596,5,20
-10.439351,0.439324,5,20
-10.41434,0.442052,5,20
-10.389329,0.44478,5,20
-10.364319,0.447508,5,20
-10.339308,0.450236,5,20
-10.314297,0.452965,5,20
-10.289287,0.455693,5,20
-10.264276,0.458421,5,20
-10.239265,0.461101,5,20
-10.214254,0.463749,5,20
-10.189244,0.466397,5,20
-10.164233,0.469045,5,20
-10.139222,0.471693,5,20
-10.114212,0.474342,5,20
-10.089201,0.47699,5,20
-10.06419,0.479638,5,20
-10.03918,0.482286,5,20
-10.014169,0.484934,5,20
-9.989158,0.487581,5,20
-9.964148,0.490227,5,20
-9.939137,0.492872,5,20
-9.914126,0.495518,5,20
-9.889116,0.498164,5,20
-9.864105,0.50081,5,20
-9.839094,0.503455,5,20
-9.814084,0.506101,5,20
-9.789073,0.508747,5,20
-9.764062,0.511393,5,20
-9.739052,0.51404,5,20
-9.714041,0.516688,5,20
-9.68903,0.519336,5,20
-9.664019,0.521984,5,20
-9.639009,0.524633,5,20
-9.613998,0.527281,5,20
-9.588987,0.529929,5,20
-9.563977,0.532577,5,20
-9.538966,0.535225,5,20
-9.513955,0.537874,5,20
-9.488945,0.540522,5,20
-9.463934,0.54317,5,20
-9.438923,0.545818,5,20
-9.413913,0.548466,5,20
-9.388902,0.551115,5,20
-9.363891,0.553763,5,20
-9.338881,0.556411,5,20
-9.31387,0.559059,5,20
-9.288859,0.561707,5,20
-9.263849,0.564356,5,20
-9.238838,0.567003,5,20
-9.213827,0.569651,5,20
-9.188817,0.572298,5,20
-9.163806,0.574946,5,20
-9.138795,0.577593,5,20
-9.113784,0.580241,5,20
-9.088774,0.582888,5,20
-9.063763,0.585536,5,20
-9.038752,0.588184,5,20
-9.013742,0.590831,5,20
-8.988731,0.593612,5,20
-8.96372,0.596473,5,20
-8.93871,0.599333,5,20
-8.913699,0.602194,5,20
-8.888688,0.605055,5,20
-8.863678,0.607916,5,20
-8.838667,0.610776,5,20
-8.813656,0.613637,5,20
-8.788646,0.616498,5,20
-8.763635,0.619358,5,20
-8.738624,0.622085,5,20
-8.713614,0.624733,5,20
-8.688603,0.627382,5,20
-8.663592,0.63003,5,20
-8.638582,0.632678,5,20
-8.613571,0.635326,5,20
-8.58856,0.637974,5,20
-8.563549,0.640623,5,20
-8.538539,0.643271,5,20
-8.513528,0.645919,5,20
-8.488517,0.65016,5,20
-8.463507,0.65532,5,20
-8.438496,0.660479,5,20
-8.413485,0.665639,5,20
-8.388475,0.670798,5,20
-8.363464,0.675958,5,20
-8.338453,0.681117,5,20
-8.313443,0.686277,5,20
-8.288432,0.691436,5,20
-8.263421,0.696596,5,20
-8.238411,0.701604,5,20
-8.2134,0.706526,5,20
-8.188389,0.711448,5,20
-8.163379,0.71637,5,20
-8.138368,0.721293,5,20
-8.113357,0.726215,5,20
-8.088347,0.731137,5,20
-8.063336,0.736059,5,20
-8.038325,0.740982,5,20
-8.013314,0.745904,5,20
-7.988304,0.750738,5,20
-7.963293,0.755523,5,20
-7.938282,0.760309,5,20
