offset,dose,field_size,depth
-1.918018,1.62412,2,5
-1.892982,1.687658,2,5
-1.867945,1.751195,2,5
-1.842908,1.814733,2,5
-1.817872,1.878271,2,5
-1.792835,1.941808,2,5
-1.767799,2.013204,2,5
-1.742762,2.200831,2,5
-1.717725,2.388458,2,5
-1.692689,2.576085,2,5
-1.667652,2.763712,2,5
-1.642615,2.951339,2,5
-1.617579,3.138965,2,5
-1.592542,3.326592,2,5
-1.567505,3.514219,2,5
-1.542469,3.701846,2,5
-1.517432,3.955759,2,5
-1.492395,4.993599,2,5
-1.467359,6.03144,2,5
-1.442322,7.069279,2,5
-1.417286,8.107118,2,5
-1.392249,9.144957,2,5
-1.367212,10.182795,2,5
-1.342176,11.220632,2,5
-1.317139,12.258469,2,5
-1.292102,13.296305,2,5
-1.267066,14.513067,2,5
-1.242029,17.483168,2,5
-1.216992,20.453268,2,5
-1.191956,23.423365,2,5
-1.166919,26.393461,2,5
-1.141883,29.363555,2,5
-1.116846,32.333647,2,5
-1.091809,35.303737,2,5
-1.066773,38.273825,2,5
-1.041736,41.243912,2,5
-1.016699,44.14437,2,5
-0.991663,46.465163,2,5
-0.966626,48.785953,2,5
-0.941589,51.106743,2,5
-0.916553,53.427531,2,5
-0.891516,55.748317,2,5
-0.866479,58.069102,2,5
-0.841443,60.389886,2,5
-0.816406,62.710668,2,5
-0.79137,65.031449,2,5
-0.766333,67.130641,2,5
-0.741296,67.633178,2,5
-0.71626,68.135714,2,5
-0.691223,68.638249,2,5
-0.666186,69.140785,2,5
-0.64115,69.64332,2,5
-0.616113,70.145855,2,5
-0.591076,70.64839,2,5
-0.56604,71.150925,2,5
-0.541003,71.65346,2,5
-0.515966,72.101212,2,5
-0.49093,72.202425,2,5
-0.465893,72.303637,2,5
-0.440857,72.404849,2,5
-0.41582,72.506061,2,5
-0.390783,72.607273,2,5
-0.365747,72.708485,2,5
-0.34071,72.809696,2,5
-0.315673,72.910908,2,5
-0.290637,73.012119,2,5
-0.2656,73.104897,2,5
-0.240563,73.150307,2,5
-0.215527,73.195717,2,5
-0.19049,73.241127,2,5
-0.165454,73.286537,2,5
-0.140417,73.331948,2,5
-0.11538,73.377358,2,5
-0.090344,73.422767,2,5
-0.065307,73.468177,2,5
-0.04027,73.513587,2,5
-0.015234,73.550061,2,5
0.009803,73.541564,2,5
0.03484,73.533068,2,5
0.059876,73.524571,2,5
0.084913,73.516074,2,5
0.10995,73.507578,2,5
0.134986,73.499081,2,5
0.160023,73.490584,2,5
0.185059,73.482088,2,5
0.210096,73.473591,2,5
0.235133,73.436261,2,5
0.260169,73.267942,2,5
0.285206,73.099622,2,5
0.310243,72.931303,2,5
0.335279,72.762983,2,5
0.360316,72.594663,2,5
0.385353,72.426344,2,5
