offset,dose,field_size,depth
-8.317085,0.095034,2,20
-8.292051,0.095429,2,20
-8.267017,0.095825,2,20
-8.241983,0.095932,2,20
-8.216949,0.095932,2,20
-8.191916,0.095932,2,20
-8.166882,0.095932,2,20
-8.141848,0.095932,2,20
-8.116814,0.095932,2,20
-8.09178,0.095932,2,20
-8.066746,0.095932,2,20
-8.041713,0.095932,2,20
-8.016679,0.095932,2,20
-7.991645,0.096563,2,20
-7.966611,0.097411,2,20
-7.941577,0.098259,2,20
-7.916543,0.099107,2,20
-7.89151,0.099955,2,20
-7.866476,0.100804,2,20
-7.841442,0.101652,2,20
-7.816408,0.1025,2,20
-7.791374,0.103348,2,20
-7.766341,0.104196,2,20
-7.741307,0.105044,2,20
-7.716273,0.105892,2,20
-7.691239,0.106741,2,20
-7.666205,0.107589,2,20
-7.641171,0.108437,2,20
-7.616138,0.109285,2,20
-7.591104,0.110133,2,20
-7.56607,0.110981,2,20
-7.541036,0.111829,2,20
-7.516002,0.112678,2,20
-7.490969,0.113432,2,20
-7.465935,0.114159,2,20
-7.440901,0.114885,2,20
-7.415867,0.115611,2,20
-7.390833,0.116337,2,20
-7.365799,0.117062,2,20
-7.340766,0.117786,2,20
-7.315732,0.118511,2,20
-7.290698,0.119235,2,20
-7.265664,0.119958,2,20
-7.24063,0.120778,2,20
-7.215597,0.121624,2,20
-7.190563,0.122471,2,20
-7.165529,0.123317,2,20
-7.140495,0.124163,2,20
-7.115461,0.125009,2,20
-7.090427,0.125856,2,20
-7.065394,0.126702,2,20
-7.04036,0.127548,2,20
-7.015326,0.128394,2,20
-6.990292,0.129241,2,20
-6.965258,0.130087,2,20
-6.940225,0.130933,2,20
-6.915191,0.131779,2,20
-6.890157,0.132626,2,20
-6.865123,0.133472,2,20
-6.840089,0.134318,2,20
-6.815055,0.135164,2,20
-6.790022,0.136011,2,20
-6.764988,0.136857,2,20
-6.739954,0.137703,2,20
-6.71492,0.13855,2,20
-6.689886,0.139396,2,20
-6.664853,0.140242,2,20
-6.639819,0.141088,2,20
-6.614785,0.141935,2,20
-6.589751,0.142781,2,20
-6.564717,0.143627,2,20
-6.539683,0.144473,2,20
-6.51465,0.14532,2,20
-6.489616,0.146164,2,20
-6.464582,0.147008,2,20
-6.439548,0.147852,2,20
-6.414514,0.148696,2,20
-6.389481,0.149541,2,20
-6.364447,0.150385,2,20
-6.339413,0.151229,2,20
-6.314379,0.152073,2,20
-6.289345,0.152917,2,20
-6.264311,0.153761,2,20
-6.239278,0.154005,2,20
-6.214244,0.154132,2,20
