offset,dose,field_size,depth
-14.590764,0.121025,5,5
-14.565756,0.121613,5,5
-14.540749,0.122052,5,5
-14.515741,0.122461,5,5
-14.490733,0.12287,5,5
-14.465725,0.123279,5,5
-14.440718,0.123687,5,5
-14.41571,0.124096,5,5
-14.390702,0.124505,5,5
-14.365695,0.124914,5,5
-14.340687,0.125323,5,5
-14.315679,0.125732,5,5
-14.290672,0.126442,5,5
-14.265664,0.127209,5,5
-14.240656,0.127977,5,5
-14.215649,0.128745,5,5
-14.190641,0.129513,5,5
-14.165633,0.130281,5,5
-14.140625,0.131049,5,5
-14.115618,0.131817,5,5
-14.09061,0.132585,5,5
-14.065602,0.133353,5,5
-14.040595,0.133968,5,5
-14.015587,0.134554,5,5
-13.990579,0.13514,5,5
-13.965572,0.135726,5,5
-13.940564,0.136311,5,5
-13.915556,0.136897,5,5
-13.890549,0.137483,5,5
-13.865541,0.138069,5,5
-13.840533,0.138655,5,5
-13.815526,0.139241,5,5
-13.790518,0.140077,5,5
-13.76551,0.14096,5,5
-13.740502,0.141842,5,5
-13.715495,0.142725,5,5
-13.690487,0.143608,5,5
-13.665479,0.14449,5,5
-13.640472,0.145373,5,5
-13.615464,0.146256,5,5
-13.590456,0.147138,5,5
-13.565449,0.148021,5,5
-13.540441,0.148655,5,5
-13.515433,0.149243,5,5
-13.490426,0.149831,5,5
-13.465418,0.15042,5,5
-13.44041,0.151008,5,5
-13.415402,0.151597,5,5
-13.390395,0.152185,5,5
-13.365387,0.152773,5,5
-13.340379,0.153362,5,5
-13.315372,0.15395,5,5
-13.290364,0.154636,5,5
-13.265356,0.155339,5,5
-13.240349,0.156042,5,5
-13.215341,0.156746,5,5
-13.190333,0.157449,5,5
-13.165326,0.158152,5,5
-13.140318,0.158855,5,5
-13.11531,0.159558,5,5
-13.090303,0.160261,5,5
-13.065295,0.160964,5,5
-13.040287,0.161723,5,5
-13.015279,0.162491,5,5
-12.990272,0.163259,5,5
-12.965264,0.164027,5,5
-12.940256,0.164794,5,5
-12.915249,0.165562,5,5
-12.890241,0.16633,5,5
-12.865233,0.167098,5,5
-12.840226,0.167866,5,5
-12.815218,0.168634,5,5
-12.79021,0.169346,5,5
-12.765203,0.17005,5,5
-12.740195,0.170753,5,5
-12.715187,0.171456,5,5
-12.690179,0.172159,5,5
-12.665172,0.172862,5,5
-12.640164,0.173565,5,5
-12.615156,0.174268,5,5
-12.590149,0.174972,5,5
-12.565141,0.175675,5,5
-12.540133,0.176532,5,5
-12.515126,0.177415,5,5
-12.490118,0.178297,5,5
-12.46511,0.17918,5,5
-12.440103,0.180062,5,5
-12.415095,0.180945,5,5
-12.390087,0.181828,5,5
-12.365079,0.18271,5,5
-12.340072,0.183593,5,5
-12.315064,0.184476,5,5
-12.290056,0.185612,5,5
-12.265049,0.186788,5,5
-12.240041,0.187965,5,5
-12.215033,0.189142,5,5
-12.190026,0.190319,5,5
-12.165018,0.191496,5,5
-12.14001,0.192673,5,5
-12.115003,0.19385,5,5
-12.089995,0.195026,5,5
-12.064987,0.196203,5,5
-12.03998,0.19738,5,5
-12.014972,0.198557,5,5
-11.989964,0.199734,5,5
-11.964956,0.200911,5,5
-11.939949,0.202087,5,5
-11.914941,0.203264,5,5
-11.889933,0.204441,5,5
-11.864926,0.205618,5,5
-11.839918,0.206795,5,5
-11.81491,0.207972,5,5
-11.789903,0.209148,5,5
-11.764895,0.210325,5,5
-11.739887,0.211502,5,5
-11.71488,0.212679,5,5
-11.689872,0.213856,5,5
-11.664864,0.215033,5,5
-11.639856,0.216209,5,5
-11.614849,0.217386,5,5
-11.589841,0.218563,5,5
-11.564833,0.21974,5,5
-11.539826,0.220915,5,5
-11.514818,0.222089,5,5
-11.48981,0.223263,5,5
-11.464803,0.224438,5,5
-11.439795,0.225612,5,5
