offset,dose,field_size,depth
-12.924117,0.128259,5,dmax
-12.899108,0.128857,5,dmax
-12.874099,0.129454,5,dmax
-12.84909,0.130052,5,dmax
-12.824081,0.130649,5,dmax
-12.799072,0.131247,5,dmax
-12.774063,0.131844,5,dmax
-12.749054,0.132441,5,dmax
-12.724045,0.13304,5,dmax
-12.699036,0.133638,5,dmax
-12.674027,0.134236,5,dmax
-12.649018,0.134835,5,dmax
-12.624009,0.135433,5,dmax
-12.599,0.136032,5,dmax
-12.573992,0.13663,5,dmax
-12.548983,0.137229,5,dmax
-12.523974,0.137827,5,dmax
-12.498965,0.138425,5,dmax
-12.473956,0.138732,5,dmax
-12.448947,0.138991,5,dmax
-12.423938,0.139251,5,dmax
-12.398929,0.139511,5,dmax
-12.37392,0.139772,5,dmax
-12.348911,0.140034,5,dmax
-12.323902,0.140297,5,dmax
-12.298893,0.140561,5,dmax
-12.273884,0.140825,5,dmax
-12.248875,0.141091,5,dmax
-12.223866,0.141645,5,dmax
-12.198857,0.142246,5,dmax
-12.173848,0.142847,5,dmax
-12.14884,0.143448,5,dmax
-12.123831,0.144049,5,dmax
-12.098822,0.14465,5,dmax
-12.073813,0.145251,5,dmax
-12.048804,0.145852,5,dmax
-12.023795,0.146453,5,dmax
-11.998786,0.147054,5,dmax
-11.973777,0.147911,5,dmax
-11.948768,0.148807,5,dmax
-11.923759,0.149704,5,dmax
-11.89875,0.150601,5,dmax
-11.873741,0.151497,5,dmax
-11.848732,0.152394,5,dmax
-11.823723,0.153291,5,dmax
-11.798714,0.154187,5,dmax
-11.773705,0.155084,5,dmax
-11.748696,0.155981,5,dmax
-11.723687,0.156622,5,dmax
-11.698679,0.157225,5,dmax
-11.67367,0.157827,5,dmax
-11.648661,0.15843,5,dmax
-11.623652,0.159032,5,dmax
-11.598643,0.159634,5,dmax
-11.573634,0.160237,5,dmax
-11.548625,0.160839,5,dmax
-11.523616,0.161442,5,dmax
-11.498607,0.162044,5,dmax
-11.473598,0.162903,5,dmax
-11.448589,0.163799,5,dmax
-11.42358,0.164696,5,dmax
