offset,dose,field_size,depth
-15.00,5.57,10,20.00
-14.90,5.68,10,20.00
-14.80,5.80,10,20.00
-14.70,5.91,10,20.00
-14.60,6.03,10,20.00
-14.50,6.14,10,20.00
-14.40,6.26,10,20.00
-14.30,6.37,10,20.00
-14.20,6.48,10,20.00
-14.10,6.58,10,20.00
-14.00,6.69,10,20.00
-13.90,6.81,10,20.00
-13.80,6.93,10,20.00
-13.70,7.05,10,20.00
-13.60,7.17,10,20.00
-13.50,7.29,10,20.00
-13.40,7.42,10,20.00
-13.30,7.54,10,20.00
-13.20,7.65,10,20.00
-13.10,7.75,10,20.00
-13.00,7.85,10,20.00
-12.90,7.97,10,20.00
-12.80,8.09,10,20.00
-12.70,8.47,10,20.00
-12.60,9.09,10,20.00
-12.50,9.72,10,20.00
-12.40,11.56,10,20.00
-12.30,13.40,10,20.00
-12.20,16.22,10,20.00
-12.10,20.02,10,20.00
-12.00,23.82,10,20.00
-11.90,28.09,10,20.00
-11.80,32.36,10,20.00
-11.70,35.32,10,20.00
-11.60,36.98,10,20.00
-11.50,38.63,10,20.00
-11.40,39.03,10,20.00
-11.30,39.42,10,20.00
-11.20,39.75,10,20.00
-11.10,40.01,10,20.00
-11.00,40.26,10,20.00
-10.90,40.39,10,20.00
-10.80,40.52,10,20.00
-10.70,40.64,10,20.00
-10.60,40.75,10,20.00
-10.50,40.86,10,20.00
-10.40,40.97,10,20.00
-10.30,41.09,10,20.00
-10.20,41.20,10,20.00
-10.10,41.32,10,20.00
-10.00,41.43,10,20.00
-9.90,41.53,10,20.00
-9.80,41.63,10,20.00
-9.70,41.73,10,20.00
-9.60,41.84,10,20.00
-9.50,41.95,10,20.00
-9.40,42.05,10,20.00
-9.30,42.15,10,20.00
-9.20,42.25,10,20.00
-9.10,42.36,10,20.00
-9.00,42.46,10,20.00
-8.90,42.56,10,20.00
-8.80,42.67,10,20.00
-8.70,42.76,10,20.00
-8.60,42.86,10,20.00
-8.50,42.95,10,20.00
-8.40,43.04,10,20.00
-8.30,43.14,10,20.00
-8.20,43.22,10,20.00
-8.10,43.30,10,20.00
-8.00,43.37,10,20.00
-7.90,43.46,10,20.00
-7.80,43.54,10,20.00
-7.70,43.61,10,20.00
-7.60,43.67,10,20.00
-7.50,43.73,10,20.00
-7.40,43.78,10,20.00
-7.30,43.84,10,20.00
-7.20,43.89,10,20.00
-7.10,43.94,10,20.00
-7.00,44.00,10,20.00
-6.90,44.04,10,20.00
-6.80,44.07,10,20.00
-6.70,44.12,10,20.00
-6.60,44.17,10,20.00
-6.50,44.21,10,20.00
-6.40,44.25,10,20.00
-6.30,44.28,10,20.00
-6.20,44.31,10,20.00
-6.10,44.34,10,20.00
-6.00,44.37,10,20.00
-5.90,44.40,10,20.00
-5.80,44.44,10,20.00
-5.70,44.47,10,20.00
-5.60,44.50,10,20.00
-5.50,44.54,10,20.00
-5.40,44.57,10,20.00
-5.30,44.61,10,20.00
-5.20,44.64,10,20.00
-5.10,44.66,10,20.00
-5.00,44.68,10,20.00
-4.90,44.71,10,20.00
-4.80,44.74,10,20.00
-4.70,44.76,10,20.00
-4.60,44.79,10,20.00
-4.50,44.81,10,20.00
-4.40,44.84,10,20.00
-4.30,44.86,10,20.00
-4.20,44.89,10,20.00
-4.10,44.92,10,20.00
-4.00,44.95,10,20.00
-3.90,44.97,10,20.00
-3.80,44.99,10,20.00
-3.70,45.00,10,20.00
-3.60,45.02,10,20.00
-3.50,45.04,10,20.00
-3.40,45.06,10,20.00
-3.30,45.07,10,20.00
-3.20,45.08,10,20.00
-3.10,45.10,10,20.00
-3.00,45.11,10,20.00
-2.90,45.12,10,20.00
-2.80,45.13,10,20.00
-2.70,45.14,10,20.00
-2.60,45.15,10,20.00
-2.50,45.16,10,20.00
-2.40,45.17,10,20.00
-2.30,45.18,10,20.00
-2.20,45.19,10,20.00
-2.10,45.20,10,20.00
-2.00,45.20,10,20.00
-1.90,45.21,10,20.00
-1.80,45.22,10,20.00
-1.70,45.23,10,20.00
-1.60,45.23,10,20.00
-1.50,45.24,10,20.00
-1.40,45.24,10,20.00
-1.30,45.24,10,20.00
-1.20,45.25,10,20.00
-1.10,45.26,10,20.00
-1.00,45.26,10,20.00
-0.90,45.26,10,20.00
-0.80,45.26,10,20.00
-0.70,45.27,10,20.00
-0.60,45.27,10,20.00
-0.50,45.28,10,20.00
-0.40,45.27,10,20.00
-0.30,45.26,10,20.00
-0.20,45.26,10,20.00
-0.10,45.25,10,20.00
0.00,45.25,10,20.00
0.10,45.26,10,20.00
0.20,45.26,10,20.00
0.30,45.27,10,20.00
0.40,45.27,10,20.00
0.50,45.28,10,20.00
0.60,45.27,10,20.00
0.70,45.27,10,20.00
0.80,45.27,10,20.00
0.90,45.27,10,20.00
1.00,45.27,10,20.00
1.10,45.26,10,20.00
1.20,45.25,10,20.00
1.30,45.25,10,20.00
1.40,45.25,10,20.00
