offset,dose,field_size,depth
4.10,37.11,10,20.00
4.20,37.01,10,20.00
4.30,36.92,10,20.00
4.40,36.84,10,20.00
4.50,36.76,10,20.00
4.60,36.67,10,20.00
4.70,36.58,10,20.00
4.80,36.48,10,20.00
4.90,36.35,10,20.00
5.00,36.23,10,20.00
5.10,36.08,10,20.00
5.20,35.92,10,20.00
5.30,35.48,10,20.00
5.40,34.75,10,20.00
5.50,34.03,10,20.00
5.60,32.48,10,20.00
5.70,30.94,10,20.00
5.80,28.46,10,20.00
5.90,25.04,10,20.00
6.00,21.61,10,20.00
6.10,17.21,10,20.00
6.20,12.80,10,20.00
6.30,9.77,10,20.00
6.40,8.10,10,20.00
6.50,6.44,10,20.00
6.60,6.03,10,20.00
6.70,5.62,10,20.00
6.80,5.27,10,20.00
6.90,5.00,10,20.00
7.00,4.72,10,20.00
7.10,4.62,10,20.00
7.20,4.52,10,20.00
7.30,4.42,10,20.00
7.40,4.32,10,20.00
7.50,4.22,10,20.00
7.60,4.12,10,20.00
7.70,4.02,10,20.00
7.80,3.93,10,20.00
7.90,3.86,10,20.00
8.00,3.78,10,20.00
8.10,3.72,10,20.00
8.20,3.65,10,20.00
8.30,3.58,10,20.00
8.40,3.51,10,20.00
8.50,3.44,10,20.00
8.60,3.37,10,20.00
8.70,3.30,10,20.00
8.80,3.23,10,20.00
8.90,3.14,10,20.00
9.00,3.06,10,20.00
9.10,3.00,10,20.00
9.20,2.94,10,20.00
9.30,2.88,10,20.00
9.40,2.83,10,20.00
9.50,2.77,10,20.00
9.60,2.71,10,20.00
9.70,2.65,10,20.00
9.80,2.60,10,20.00
9.90,2.54,10,20.00
10.00,2.48,10,20.00
10.10,2.42,10,20.00
10.20,2.36,10,20.00
10.30,2.30,10,20.00
10.40,2.25,10,20.00
10.50,2.19,10,20.00
10.60,2.13,10,20.00
10.70,2.07,10,20.00
10.80,2.03,10,20.00
10.90,1.99,10,20.00
11.00,1.96,10,20.00
11.10,1.93,10,20.00
11.20,1.89,10,20.00
11.30,1.86,10,20.00
11.40,1.82,10,20.00
11.50,1.79,10,20.00
11.60,1.76,10,20.00
11.70,1.72,10,20.00
11.80,1.69,10,20.00
11.90,1.65,10,20.00
12.00,1.62,10,20.00
12.10,1.59,10,20.00
12.20,1.55,10,20.00
12.30,1.52,10,20.00
12.40,1.49,10,20.00
12.50,1.45,10,20.00
12.60,1.42,10,20.00
12.70,1.39,10,20.00
12.80,1.36,10,20.00
12.90,1.34,10,20.00
13.00,1.32,10,20.00
13.10,1.30,10,20.00
13.20,1.28,10,20.00
13.30,1.26,10,20.00
13.40,1.24,10,20.00
13.50,1.22,10,20.00
13.60,1.19,10,20.00
13.70,1.17,10,20.00
13.80,1.15,10,20.00
13.90,1.13,10,20.00
14.00,1.11,10,20.00
14.10,1.09,10,20.00
14.20,1.07,10,20.00
14.30,1.05,10,20.00
14.40,1.03,10,20.00
14.50,1.01,10,20.00
14.60,0.99,10,20.00
14.70,0.97,10,20.00
14.80,0.95,10,20.00
14.90,0.93,10,20.00
15.00,0.91,10,20.00
