offset,dose,field_size,depth
-30.00,0.00,10,20.00
-29.90,0.00,10,20.00
-29.80,0.00,10,20.00
-29.70,0.00,10,20.00
-29.60,0.00,10,20.00
-29.50,0.00,10,20.00
-29.40,0.00,10,20.00
-29.30,0.00,10,20.00
-29.20,0.00,10,20.00
-29.10,0.00,10,20.00
-29.00,0.00,10,20.00
-28.90,0.00,10,20.00
-28.80,0.00,10,20.00
-28.70,0.00,10,20.00
-28.60,0.00,10,20.00
-28.50,0.00,10,20.00
-28.40,0.00,10,20.00
-28.30,0.00,10,20.00
-28.20,0.00,10,20.00
-28.10,0.00,10,20.00
-28.00,0.00,10,20.00
-27.90,0.00,10,20.00
-27.80,0.00,10,20.00
-27.70,0.00,10,20.00
-27.60,0.00,10,20.00
-27.50,0.00,10,20.00
-27.40,0.00,10,20.00
-27.30,0.00,10,20.00
-27.20,0.00,10,20.00
-27.10,0.00,10,20.00
-27.00,0.00,10,20.00
-26.90,0.00,10,20.00
-26.80,0.00,10,20.00
-26.70,0.00,10,20.00
-26.60,0.00,10,20.00
-26.50,0.00,10,20.00
-26.40,0.00,10,20.00
-26.30,0.00,10,20.00
-26.20,0.00,10,20.00
-26.10,0.00,10,20.00
-26.00,0.00,10,20.00
-25.90,0.00,10,20.00
-25.80,0.00,10,20.00
-25.70,0.00,10,20.00
-25.60,0.00,10,20.00
-25.50,0.00,10,20.00
-25.40,0.00,10,20.00
-25.30,0.00,10,20.00
-25.20,0.00,10,20.00
-25.10,0.00,10,20.00
-25.00,2.51,10,20.00
-24.90,3.43,10,20.00
-24.80,4.35,10,20.00
-24.70,4.98,10,20.00
-24.60,5.35,10,20.00
-24.50,5.71,10,20.00
-24.40,6.41,10,20.00
-24.30,7.12,10,20.00
-24.20,8.43,10,20.00
-24.10,10.33,10,20.00
-24.00,12.24,10,20.00
-23.90,14.49,10,20.00
-23.80,16.74,10,20.00
-23.70,18.21,10,20.00
-23.60,18.89,10,20.00
-23.50,19.58,10,20.00
-23.40,19.92,10,20.00
-23.30,20.25,10,20.00
-23.20,20.51,10,20.00
-23.10,20.71,10,20.00
-23.00,20.90,10,20.00
-22.90,21.07,10,20.00
-22.80,21.24,10,20.00
-22.70,21.41,10,20.00
-22.60,21.58,10,20.00
-22.50,21.75,10,20.00
-22.40,21.92,10,20.00
-22.30,22.09,10,20.00
-22.20,22.23,10,20.00
-22.10,22.34,10,20.00
-22.00,22.45,10,20.00
-21.90,22.58,10,20.00
-21.80,22.72,10,20.00
-21.70,22.86,10,20.00
-21.60,22.99,10,20.00
-21.50,23.13,10,20.00
-21.40,23.27,10,20.00
-21.30,23.40,10,20.00
-21.20,23.52,10,20.00
-21.10,23.60,10,20.00
-21.00,23.69,10,20.00
-20.90,23.81,10,20.00
-20.80,23.94,10,20.00
-20.70,24.06,10,20.00
-20.60,24.18,10,20.00
-20.50,24.31,10,20.00
-20.40,24.43,10,20.00
-20.30,24.55,10,20.00
-20.20,24.66,10,20.00
-20.10,24.76,10,20.00
-20.00,24.85,10,20.00
-19.90,24.97,10,20.00
-19.80,25.10,10,20.00
-19.70,25.22,10,20.00
-19.60,25.34,10,20.00
-19.50,25.46,10,20.00
-19.40,25.58,10,20.00
-19.30,25.71,10,20.00
-19.20,25.82,10,20.00
-19.10,25.91,10,20.00
-19.00,26.01,10,20.00
-18.90,26.13,10,20.00
-18.80,26.25,10,20.00
-18.70,26.37,10,20.00
-18.60,26.49,10,20.00
-18.50,26.61,10,20.00
-18.40,26.73,10,20.00
-18.30,26.85,10,20.00
-18.20,26.96,10,20.00
-18.10,27.06,10,20.00
-18.00,27.16,10,20.00
-17.90,27.28,10,20.00
-17.80,27.39,10,20.00
-17.70,27.50,10,20.00
-17.60,27.62,10,20.00
-17.50,27.73,10,20.00
-17.40,27.84,10,20.00
-17.30,27.96,10,20.00
-17.20,28.06,10,20.00
-17.10,28.15,10,20.00
-17.00,28.23,10,20.00
-16.90,28.35,10,20.00
-16.80,28.46,10,20.00
-16.70,28.57,10,20.00
-16.60,28.68,10,20.00
-16.50,28.80,10,20.00
-16.40,28.91,10,20.00
-16.30,29.02,10,20.00
-16.20,29.12,10,20.00
-16.10,29.21,10,20.00
-16.00,29.30,10,20.00
-15.90,29.42,10,20.00
-15.80,29.53,10,20.00
-15.70,29.64,10,20.00
-15.60,29.76,10,20.00
-15.50,29.87,10,20.00
-15.40,29.99,10,20.00
-15.30,30.10,10,20.00
-15.20,30.20,10,20.00
-15.10,30.30,10,20.00
-15.00,30.39,10,20.00
-14.90,30.50,10,20.00
-14.80,30.61,10,20.00
-14.70,30.72,10,20.00
-14.60,30.83,10,20.00
-14.50,30.95,10,20.00
-14.40,31.06,10,20.00
-14.30,31.17,10,20.00
-14.20,31.27,10,20.00
-14.10,31.36,10,20.00
-14.00,31.45,10,20.00
-13.90,31.56,10,20.00
-13.80,31.67,10,20.00
-13.70,31.78,10,20.00
-13.60,31.89,10,20.00
-13.50,32.00,10,20.00
-13.40,32.11,10,20.00
-13.30,32.22,10,20.00
-13.20,32.32,10,20.00
-13.10,32.41,10,20.00
-13.00,32.49,10,20.00
-12.90,32.60,10,20.00
-12.80,32.71,10,20.00
-12.70,32.82,10,20.00
