offset,dose,field_size,depth
-0.30,99.80,10,1.25
-0.20,99.85,10,1.25
-0.10,99.89,10,1.25
0.00,99.92,10,1.25
0.10,99.89,10,1.25
0.20,99.86,10,1.25
0.30,99.81,10,1.25
0.40,99.73,10,1.25
0.50,99.66,10,1.25
0.60,99.58,10,1.25
0.70,99.51,10,1.25
0.80,99.42,10,1.25
0.90,99.33,10,1.25
1.00,99.24,10,1.25
1.10,99.14,10,1.25
1.20,99.05,10,1.25
1.30,98.95,10,1.25
1.40,98.82,10,1.25
1.50,98.70,10,1.25
1.60,98.54,10,1.25
1.70,98.37,10,1.25
1.80,98.18,10,1.25
1.90,97.97,10,1.25
2.00,97.77,10,1.25
2.10,97.56,10,1.25
2.20,97.36,10,1.25
2.30,97.14,10,1.25
2.40,96.91,10,1.25
2.50,96.68,10,1.25
2.60,96.46,10,1.25
2.70,96.23,10,1.25
2.80,95.99,10,1.25
2.90,95.73,10,1.25
3.00,95.48,10,1.25
3.10,95.18,10,1.25
3.20,94.88,10,1.25
3.30,94.59,10,1.25
3.40,94.32,10,1.25
3.50,94.06,10,1.25
3.60,93.71,10,1.25
3.70,93.35,10,1.25
3.80,93.03,10,1.25
3.90,92.72,10,1.25
4.00,92.42,10,1.25
4.10,92.05,10,1.25
4.20,91.68,10,1.25
4.30,91.02,10,1.25
4.40,90.07,10,1.25
4.50,89.12,10,1.25
4.60,86.61,10,1.25
4.70,84.11,10,1.25
4.80,77.56,10,1.25
4.90,66.96,10,1.25
5.00,56.36,10,1.25
5.10,41.37,10,1.25
5.20,26.38,10,1.25
5.30,16.23,10,1.25
5.40,10.91,10,1.25
5.50,5.60,10,1.25
5.60,4.77,10,1.25
5.70,3.94,10,1.25
5.80,3.33,10,1.25
5.90,2.94,10,1.25
6.00,2.56,10,1.25
6.10,2.45,10,1.25
6.20,2.35,10,1.25
6.30,2.25,10,1.25
6.40,2.15,10,1.25
6.50,2.04,10,1.25
6.60,1.94,10,1.25
6.70,1.84,10,1.25
6.80,1.82,10,1.25
6.90,1.88,10,1.25
7.00,1.93,10,1.25
7.10,1.90,10,1.25
7.20,1.86,10,1.25
7.30,1.83,10,1.25
7.40,1.79,10,1.25
7.50,1.76,10,1.25
7.60,1.72,10,1.25
7.70,1.69,10,1.25
7.80,1.65,10,1.25
7.90,1.62,10,1.25
8.00,1.58,10,1.25
8.10,1.55,10,1.25
8.20,1.51,10,1.25
8.30,1.48,10,1.25
8.40,1.44,10,1.25
8.50,1.41,10,1.25
8.60,1.37,10,1.25
8.70,1.34,10,1.25
8.80,1.31,10,1.25
8.90,1.28,10,1.25
9.00,1.25,10,1.25
9.10,1.23,10,1.25
9.20,1.21,10,1.25
9.30,1.19,10,1.25
9.40,1.18,10,1.25
9.50,1.16,10,1.25
9.60,1.14,10,1.25
9.70,1.12,10,1.25
9.80,1.10,10,1.25
9.90,1.08,10,1.25
10.00,1.06,10,1.25
10.10,1.04,10,1.25
10.20,1.02,10,1.25
10.30,1.00,10,1.25
10.40,0.98,10,1.25
10.50,0.97,10,1.25
10.60,0.95,10,1.25
10.70,0.93,10,1.25
10.80,0.91,10,1.25
10.90,0.89,10,1.25
11.00,0.87,10,1.25
11.10,0.86,10,1.25
11.20,0.85,10,1.25
11.30,0.84,10,1.25
11.40,0.83,10,1.25
11.50,0.81,10,1.25
11.60,0.80,10,1.25
11.70,0.79,10,1.25
11.80,0.78,10,1.25
11.90,0.76,10,1.25
12.00,0.75,10,1.25
12.10,0.74,10,1.25
12.20,0.73,10,1.25
12.30,0.72,10,1.25
12.40,0.70,10,1.25
12.50,0.69,10,1.25
12.60,0.68,10,1.25
12.70,0.67,10,1.25
12.80,0.66,10,1.25
12.90,0.65,10,1.25
13.00,0.64,10,1.25
13.10,0.63,10,1.25
13.20,0.62,10,1.25
13.30,0.61,10,1.25
13.40,0.60,10,1.25
13.50,0.59,10,1.25
13.60,0.59,10,1.25
13.70,0.58,10,1.25
13.80,0.57,10,1.25
13.90,0.56,10,1.25
14.00,0.55,10,1.25
14.10,0.54,10,1.25
14.20,0.53,10,1.25
14.30,0.53,10,1.25
14.40,0.52,10,1.25
14.50,0.51,10,1.25
14.60,0.50,10,1.25
14.70,0.49,10,1.25
14.80,0.48,10,1.25
14.90,0.48,10,1.25
15.00,0.47,10,1.25
