offset,dose,field_size,depth
-15.449044,0.149873,5,10
-15.42403,0.150462,5,10
-15.399016,0.151051,5,10
-15.374003,0.151639,5,10
-15.348989,0.152228,5,10
-15.323975,0.152816,5,10
-15.298961,0.153405,5,10
-15.273947,0.153993,5,10
-15.248933,0.154646,5,10
-15.223919,0.155529,5,10
-15.198905,0.156412,5,10
-15.173892,0.157295,5,10
-15.148878,0.158177,5,10
-15.123864,0.15906,5,10
-15.09885,0.159943,5,10
-15.073836,0.160826,5,10
-15.048822,0.161709,5,10
-15.023808,0.162592,5,10
-14.998794,0.163409,5,10
-14.973781,0.163997,5,10
-14.948767,0.164586,5,10
-14.923753,0.165174,5,10
-14.898739,0.165763,5,10
-14.873725,0.166352,5,10
-14.848711,0.16694,5,10
-14.823697,0.167529,5,10
-14.798683,0.168117,5,10
-14.77367,0.168706,5,10
-14.748656,0.16933,5,10
-14.723642,0.170075,5,10
-14.698628,0.17082,5,10
-14.673614,0.171565,5,10
-14.6486,0.172309,5,10
-14.623586,0.173054,5,10
-14.598572,0.173799,5,10
-14.573559,0.174544,5,10
-14.548545,0.175289,5,10
-14.523531,0.176033,5,10
-14.498517,0.176806,5,10
-14.473503,0.177671,5,10
-14.448489,0.178536,5,10
-14.423475,0.1794,5,10
-14.398461,0.180265,5,10
-14.373448,0.181129,5,10
-14.348434,0.181994,5,10
-14.32342,0.182859,5,10
-14.298406,0.183723,5,10
-14.273392,0.184588,5,10
-14.248378,0.185495,5,10
-14.223364,0.186534,5,10
-14.198351,0.187573,5,10
-14.173337,0.188612,5,10
-14.148323,0.189651,5,10
-14.123309,0.19069,5,10
-14.098295,0.191729,5,10
-14.073281,0.192768,5,10
-14.048267,0.193807,5,10
-14.023253,0.194846,5,10
-13.99824,0.195847,5,10
-13.973226,0.19673,5,10
-13.948212,0.197613,5,10
-13.923198,0.198496,5,10
-13.898184,0.199378,5,10
-13.87317,0.200261,5,10
-13.848156,0.201144,5,10
-13.823142,0.202027,5,10
-13.798129,0.20291,5,10
-13.773115,0.203793,5,10
-13.748101,0.204749,5,10
-13.723087,0.205927,5,10
-13.698073,0.207104,5,10
-13.673059,0.208281,5,10
-13.648045,0.209458,5,10
-13.623031,0.210635,5,10
-13.598018,0.211812,5,10
-13.573004,0.212989,5,10
-13.54799,0.214166,5,10
-13.522976,0.215344,5,10
-13.497962,0.216445,5,10
-13.472948,0.217328,5,10
-13.447934,0.218211,5,10
-13.42292,0.219094,5,10
-13.397907,0.219977,5,10
-13.372893,0.220859,5,10
-13.347879,0.221742,5,10
-13.322865,0.222625,5,10
-13.297851,0.223508,5,10
-13.272837,0.224391,5,10
-13.247823,0.225314,5,10
