offset,dose,field_size,depth
-15.00,3.33,10,10.00
-14.90,3.41,10,10.00
-14.80,3.50,10,10.00
-14.70,3.58,10,10.00
-14.60,3.66,10,10.00
-14.50,3.75,10,10.00
-14.40,3.83,10,10.00
-14.30,3.92,10,10.00
-14.20,4.00,10,10.00
-14.10,4.09,10,10.00
-14.00,4.17,10,10.00
-13.90,4.25,10,10.00
-13.80,4.34,10,10.00
-13.70,4.42,10,10.00
-13.60,4.51,10,10.00
-13.50,4.59,10,10.00
-13.40,4.68,10,10.00
-13.30,4.76,10,10.00
-13.20,4.88,10,10.00
-13.10,5.05,10,10.00
-13.00,5.21,10,10.00
-12.90,5.37,10,10.00
-12.80,5.52,10,10.00
-12.70,5.68,10,10.00
-12.60,5.83,10,10.00
-12.50,5.99,10,10.00
-12.40,6.15,10,10.00
-12.30,6.30,10,10.00
-12.20,6.47,10,10.00
-12.10,6.65,10,10.00
-12.00,6.83,10,10.00
-11.90,6.99,10,10.00
-11.80,7.16,10,10.00
-11.70,7.64,10,10.00
-11.60,8.45,10,10.00
-11.50,9.25,10,10.00
-11.40,11.15,10,10.00
-11.30,13.05,10,10.00
-11.20,16.66,10,10.00
-11.10,21.98,10,10.00
-11.00,27.30,10,10.00
-10.90,33.92,10,10.00
-10.80,40.53,10,10.00
-10.70,44.74,10,10.00
-10.60,46.54,10,10.00
-10.50,48.34,10,10.00
-10.40,48.93,10,10.00
-10.30,49.53,10,10.00
-10.20,50.04,10,10.00
-10.10,50.45,10,10.00
-10.00,50.87,10,10.00
-9.90,51.22,10,10.00
-9.80,51.58,10,10.00
-9.70,51.92,10,10.00
-9.60,52.24,10,10.00
-9.50,52.56,10,10.00
-9.40,52.88,10,10.00
-9.30,53.20,10,10.00
-9.20,53.49,10,10.00
-9.10,53.76,10,10.00
-9.00,54.04,10,10.00
-8.90,54.32,10,10.00
-8.80,54.61,10,10.00
-8.70,54.88,10,10.00
-8.60,55.14,10,10.00
-8.50,55.39,10,10.00
-8.40,55.65,10,10.00
-8.30,55.90,10,10.00
-8.20,56.15,10,10.00
-8.10,56.40,10,10.00
-8.00,56.64,10,10.00
-7.90,56.90,10,10.00
-7.80,57.16,10,10.00
-7.70,57.41,10,10.00
-7.60,57.64,10,10.00
-7.50,57.86,10,10.00
-7.40,58.11,10,10.00
-7.30,58.37,10,10.00
-7.20,58.62,10,10.00
-7.10,58.87,10,10.00
-7.00,59.12,10,10.00
-6.90,59.35,10,10.00
-6.80,59.59,10,10.00
-6.70,59.82,10,10.00
-6.60,60.05,10,10.00
-6.50,60.28,10,10.00
-6.40,60.51,10,10.00
-6.30,60.75,10,10.00
-6.20,60.96,10,10.00
-6.10,61.16,10,10.00
-6.00,61.35,10,10.00
-5.90,61.57,10,10.00
-5.80,61.78,10,10.00
-5.70,62.00,10,10.00
-5.60,62.21,10,10.00
-5.50,62.42,10,10.00
-5.40,62.62,10,10.00
-5.30,62.82,10,10.00
-5.20,63.01,10,10.00
-5.10,63.19,10,10.00
-5.00,63.37,10,10.00
-4.90,63.58,10,10.00
-4.80,63.79,10,10.00
-4.70,63.98,10,10.00
-4.60,64.15,10,10.00
-4.50,64.32,10,10.00
-4.40,64.51,10,10.00
-4.30,64.69,10,10.00
-4.20,64.87,10,10.00
-4.10,65.05,10,10.00
-4.00,65.23,10,10.00
-3.90,65.40,10,10.00
-3.80,65.57,10,10.00
-3.70,65.73,10,10.00
-3.60,65.88,10,10.00
-3.50,66.03,10,10.00
-3.40,66.20,10,10.00
-3.30,66.37,10,10.00
-3.20,66.52,10,10.00
-3.10,66.66,10,10.00
-3.00,66.80,10,10.00
-2.90,66.93,10,10.00
-2.80,67.07,10,10.00
-2.70,67.20,10,10.00
-2.60,67.33,10,10.00
-2.50,67.47,10,10.00
-2.40,67.59,10,10.00
-2.30,67.71,10,10.00
-2.20,67.82,10,10.00
-2.10,67.92,10,10.00
-2.00,68.02,10,10.00
-1.90,68.12,10,10.00
-1.80,68.23,10,10.00
-1.70,68.32,10,10.00
-1.60,68.41,10,10.00
-1.50,68.50,10,10.00
-1.40,68.56,10,10.00
-1.30,68.63,10,10.00
-1.20,68.69,10,10.00
-1.10,68.74,10,10.00
-1.00,68.80,10,10.00
-0.90,68.85,10,10.00
-0.80,68.90,10,10.00
-0.70,68.94,10,10.00
-0.60,68.98,10,10.00
-0.50,69.02,10,10.00
-0.40,69.06,10,10.00
-0.30,69.09,10,10.00
-0.20,69.12,10,10.00
-0.10,69.14,10,10.00
0.00,69.15,10,10.00
0.10,69.14,10,10.00
0.20,69.13,10,10.00
0.30,69.10,10,10.00
0.40,69.07,10,10.00
0.50,69.04,10,10.00
0.60,68.99,10,10.00
0.70,68.94,10,10.00
0.80,68.89,10,10.00
0.90,68.84,10,10.00
1.00,68.80,10,10.00
1.10,68.75,10,10.00
1.20,68.69,10,10.00
1.30,68.63,10,10.00
1.40,68.57,10,10.00
1.50,68.50,10,10.00
1.60,68.42,10,10.00
1.70,68.34,10,10.00
1.80,68.25,10,10.00
1.90,68.16,10,10.00
2.00,68.06,10,10.00
2.10,67.93,10,10.00
2.20,67.79,10,10.00
2.30,67.67,10,10.00
2.40,67.56,10,10.00
2.50,67.45,10,10.00
2.60,67.33,10,10.00
2.70,67.20,10,10.00
2.80,67.07,10,10.00
2.90,66.93,10,10.00
3.00,66.79,10,10.00
3.10,66.64,10,10.00
3.20,66.50,10,10.00
3.30,66.36,10,10.00
3.40,66.22,10,10.00
3.50,66.09,10,10.00
3.60,65.91,10,10.00
3.70,65.74,10,10.00
3.80,65.56,10,10.00
3.90,65.39,10,10.00
4.00,65.22,10,10.00
4.10,65.05,10,10.00
4.20,64.87,10,10.00
4.30,64.69,10,10.00
4.40,64.51,10,10.00
4.50,64.32,10,10.00
4.60,64.13,10,10.00
4.70,63.94,10,10.00
4.80,63.76,10,10.00
4.90,63.59,10,10.00
5.00,63.43,10,10.00
5.10,63.23,10,10.00
5.20,63.03,10,10.00
5.30,62.82,10,10.00
5.40,62.62,10,10.00
5.50,62.41,10,10.00
5.60,62.20,10,10.00
5.70,61.99,10,10.00
5.80,61.79,10,10.00
5.90,61.58,10,10.00
6.00,61.38,10,10.00
6.10,61.15,10,10.00
6.20,60.92,10,10.00
6.30,60.70,10,10.00
6.40,60.50,10,10.00
6.50,60.30,10,10.00
6.60,60.07,10,10.00
6.70,59.83,10,10.00
6.80,59.60,10,10.00
6.90,59.36,10,10.00
7.00,59.11,10,10.00
7.10,58.86,10,10.00
7.20,58.61,10,10.00
7.30,58.37,10,10.00
7.40,58.14,10,10.00
7.50,57.91,10,10.00
7.60,57.64,10,10.00
7.70,57.37,10,10.00
7.80,57.11,10,10.00
7.90,56.89,10,10.00
8.00,56.66,10,10.00
8.10,56.41,10,10.00
8.20,56.15,10,10.00
8.30,55.90,10,10.00
8.40,55.65,10,10.00
8.50,55.39,10,10.00
8.60,55.13,10,10.00
8.70,54.87,10,10.00
8.80,54.61,10,10.00
8.90,54.35,10,10.00
9.00,54.10,10,10.00
9.10,53.79,10,10.00
9.20,53.48,10,10.00
9.30,53.17,10,10.00
9.40,52.87,10,10.00
9.50,52.57,10,10.00
9.60,52.24,10,10.00
9.70,51.91,10,10.00
9.80,51.57,10,10.00
9.90,51.23,10,10.00
10.00,50.89,10,10.00
10.10,50.54,10,10.00
10.20,50.18,10,10.00
10.30,49.66,10,10.00
10.40,48.97,10,10.00
10.50,48.27,10,10.00
10.60,45.89,10,10.00
10.70,43.51,10,10.00
10.80,39.65,10,10.00
10.90,34.31,10,10.00
11.00,28.98,10,10.00
11.10,23.03,10,10.00
11.20,17.08,10,10.00
11.30,12.95,10,10.00
11.40,10.65,10,10.00
11.50,8.35,10,10.00
11.60,8.03,10,10.00
11.70,7.71,10,10.00
11.80,7.40,10,10.00
11.90,7.11,10,10.00
12.00,6.83,10,10.00
12.10,6.66,10,10.00
12.20,6.49,10,10.00
12.30,6.32,10,10.00
12.40,6.15,10,10.00
12.50,5.98,10,10.00
12.60,5.81,10,10.00
12.70,5.65,10,10.00
12.80,5.47,10,10.00
12.90,5.29,10,10.00
13.00,5.11,10,10.00
13.10,5.02,10,10.00
13.20,4.93,10,10.00
13.30,4.83,10,10.00
13.40,4.74,10,10.00
13.50,4.65,10,10.00
13.60,4.56,10,10.00
13.70,4.46,10,10.00
13.80,4.37,10,10.00
13.90,4.28,10,10.00
14.00,4.19,10,10.00
14.10,4.10,10,10.00
14.20,4.01,10,10.00
14.30,3.91,10,10.00
14.40,3.82,10,10.00
14.50,3.73,10,10.00
14.60,3.64,10,10.00
14.70,3.54,10,10.00
14.80,3.45,10,10.00
14.90,3.36,10,10.00
15.00,3.27,10,10.00
