offset,dose,field_size,depth
-5.70,5.84,10,1.25
-5.60,7.05,10,1.25
-5.50,8.25,10,1.25
-5.40,14.37,10,1.25
-5.30,20.49,10,1.25
-5.20,31.38,10,1.25
-5.10,47.06,10,1.25
-5.00,62.73,10,1.25
-4.90,74.19,10,1.25
-4.80,85.65,10,1.25
-4.70,92.65,10,1.25
-4.60,95.19,10,1.25
-4.50,97.73,10,1.25
-4.40,98.19,10,1.25
-4.30,98.65,10,1.25
-4.20,99.00,10,1.25
-4.10,99.24,10,1.25
-4.00,99.48,10,1.25
-3.90,99.50,10,1.25
-3.80,99.52,10,1.25
-3.70,99.56,10,1.25
-3.60,99.64,10,1.25
-3.50,99.71,10,1.25
-3.40,99.74,10,1.25
-3.30,99.77,10,1.25
-3.20,99.79,10,1.25
-3.10,99.80,10,1.25
-3.00,99.80,10,1.25
-2.90,99.80,10,1.25
-2.80,99.80,10,1.25
-2.70,99.81,10,1.25
-2.60,99.83,10,1.25
-2.50,99.86,10,1.25
-2.40,99.86,10,1.25
-2.30,99.87,10,1.25
-2.20,99.86,10,1.25
-2.10,99.84,10,1.25
-2.00,99.82,10,1.25
-1.90,99.80,10,1.25
-1.80,99.78,10,1.25
-1.70,99.78,10,1.25
-1.60,99.78,10,1.25
-1.50,99.79,10,1.25
-1.40,99.80,10,1.25
-1.30,99.81,10,1.25
-1.20,99.80,10,1.25
-1.10,99.77,10,1.25
-1.00,99.74,10,1.25
-0.90,99.72,10,1.25
-0.80,99.69,10,1.25
-0.70,99.66,10,1.25
-0.60,99.63,10,1.25
-0.50,99.60,10,1.25
-0.40,99.57,10,1.25
-0.30,99.54,10,1.25
-0.20,99.51,10,1.25
-0.10,99.48,10,1.25
0.00,99.45,10,1.25
0.10,99.48,10,1.25
0.20,99.50,10,1.25
0.30,99.53,10,1.25
0.40,99.57,10,1.25
0.50,99.61,10,1.25
0.60,99.64,10,1.25
0.70,99.67,10,1.25
0.80,99.70,10,1.25
0.90,99.73,10,1.25
1.00,99.76,10,1.25
1.10,99.79,10,1.25
1.20,99.81,10,1.25
1.30,99.82,10,1.25
1.40,99.83,10,1.25
1.50,99.84,10,1.25
1.60,99.85,10,1.25
1.70,99.86,10,1.25
1.80,99.87,10,1.25
1.90,99.89,10,1.25
2.00,99.91,10,1.25
2.10,99.93,10,1.25
2.20,99.95,10,1.25
2.30,99.96,10,1.25
2.40,99.97,10,1.25
2.50,99.97,10,1.25
2.60,99.97,10,1.25
2.70,99.97,10,1.25
2.80,99.96,10,1.25
2.90,99.96,10,1.25
3.00,99.96,10,1.25
3.10,99.96,10,1.25
3.20,99.95,10,1.25
3.30,99.92,10,1.25
3.40,99.87,10,1.25
3.50,99.81,10,1.25
3.60,99.74,10,1.25
3.70,99.67,10,1.25
3.80,99.62,10,1.25
3.90,99.57,10,1.25
4.00,99.53,10,1.25
4.10,99.55,10,1.25
4.20,99.57,10,1.25
4.30,99.12,10,1.25
4.40,98.21,10,1.25
4.50,97.30,10,1.25
4.60,94.65,10,1.25
4.70,92.00,10,1.25
4.80,85.13,10,1.25
4.90,74.04,10,1.25
5.00,62.95,10,1.25
5.10,47.21,10,1.25
5.20,31.47,10,1.25
5.30,20.49,10,1.25
5.40,14.29,10,1.25
5.50,8.08,10,1.25
5.60,7.10,10,1.25
5.70,6.13,10,1.25
5.80,5.37,10,1.25
5.90,4.83,10,1.25
6.00,4.28,10,1.25
6.10,4.15,10,1.25
6.20,4.02,10,1.25
6.30,3.89,10,1.25
6.40,3.75,10,1.25
6.50,3.62,10,1.25
6.60,3.48,10,1.25
6.70,3.35,10,1.25
6.80,3.27,10,1.25
6.90,3.26,10,1.25
7.00,3.25,10,1.25
7.10,3.18,10,1.25
7.20,3.12,10,1.25
7.30,3.05,10,1.25
7.40,2.99,10,1.25
7.50,2.92,10,1.25
7.60,2.86,10,1.25
7.70,2.79,10,1.25
7.80,2.73,10,1.25
7.90,2.66,10,1.25
8.00,2.60,10,1.25
8.10,2.53,10,1.25
8.20,2.47,10,1.25
8.30,2.40,10,1.25
8.40,2.34,10,1.25
8.50,2.27,10,1.25
8.60,2.20,10,1.25
8.70,2.14,10,1.25
8.80,2.09,10,1.25
8.90,2.07,10,1.25
9.00,2.05,10,1.25
9.10,2.00,10,1.25
9.20,1.96,10,1.25
9.30,1.92,10,1.25
9.40,1.88,10,1.25
9.50,1.85,10,1.25
9.60,1.80,10,1.25
9.70,1.76,10,1.25
9.80,1.72,10,1.25
9.90,1.68,10,1.25
10.00,1.65,10,1.25
10.10,1.60,10,1.25
10.20,1.56,10,1.25
10.30,1.52,10,1.25
10.40,1.48,10,1.25
10.50,1.44,10,1.25
10.60,1.40,10,1.25
10.70,1.36,10,1.25
10.80,1.33,10,1.25
10.90,1.31,10,1.25
11.00,1.29,10,1.25
11.10,1.26,10,1.25
11.20,1.24,10,1.25
11.30,1.21,10,1.25
11.40,1.19,10,1.25
11.50,1.17,10,1.25
11.60,1.14,10,1.25
11.70,1.12,10,1.25
11.80,1.10,10,1.25
11.90,1.07,10,1.25
12.00,1.05,10,1.25
12.10,1.02,10,1.25
12.20,1.00,10,1.25
12.30,0.98,10,1.25
12.40,0.95,10,1.25
12.50,0.93,10,1.25
12.60,0.91,10,1.25
12.70,0.88,10,1.25
12.80,0.86,10,1.25
12.90,0.84,10,1.25
13.00,0.82,10,1.25
13.10,0.81,10,1.25
13.20,0.80,10,1.25
13.30,0.79,10,1.25
13.40,0.77,10,1.25
13.50,0.76,10,1.25
13.60,0.75,10,1.25
13.70,0.74,10,1.25
13.80,0.72,10,1.25
13.90,0.71,10,1.25
14.00,0.70,10,1.25
14.10,0.69,10,1.25
14.20,0.67,10,1.25
14.30,0.66,10,1.25
14.40,0.65,10,1.25
14.50,0.64,10,1.25
14.60,0.62,10,1.25
14.70,0.61,10,1.25
14.80,0.60,10,1.25
14.90,0.58,10,1.25
15.00,0.57,10,1.25
