offset,dose,field_size,depth
-15.00,2.29,10,5.00
-14.90,2.35,10,5.00
-14.80,2.41,10,5.00
-14.70,2.48,10,5.00
-14.60,2.54,10,5.00
-14.50,2.61,10,5.00
-14.40,2.67,10,5.00
-14.30,2.73,10,5.00
-14.20,2.79,10,5.00
-14.10,2.86,10,5.00
-14.00,2.92,10,5.00
-13.90,2.99,10,5.00
-13.80,3.05,10,5.00
-13.70,3.11,10,5.00
-13.60,3.18,10,5.00
-13.50,3.24,10,5.00
-13.40,3.30,10,5.00
-13.30,3.37,10,5.00
-13.20,3.45,10,5.00
-13.10,3.56,10,5.00
-13.00,3.66,10,5.00
-12.90,3.77,10,5.00
-12.80,3.88,10,5.00
-12.70,3.98,10,5.00
-12.60,4.09,10,5.00
-12.50,4.20,10,5.00
-12.40,4.31,10,5.00
-12.30,4.41,10,5.00
-12.20,4.54,10,5.00
-12.10,4.68,10,5.00
-12.00,4.83,10,5.00
-11.90,4.99,10,5.00
-11.80,5.14,10,5.00
-11.70,5.32,10,5.00
-11.60,5.53,10,5.00
-11.50,5.73,10,5.00
-11.40,5.92,10,5.00
-11.30,6.10,10,5.00
-11.20,6.71,10,5.00
-11.10,7.75,10,5.00
-11.00,8.78,10,5.00
-10.90,11.25,10,5.00
-10.80,13.72,10,5.00
-10.70,18.78,10,5.00
-10.60,26.44,10,5.00
-10.50,34.11,10,5.00
-10.40,43.74,10,5.00
-10.30,53.38,10,5.00
-10.20,59.40,10,5.00
-10.10,61.81,10,5.00
-10.00,64.21,10,5.00
-9.90,64.96,10,5.00
-9.80,65.71,10,5.00
-9.70,66.35,10,5.00
-9.60,66.90,10,5.00
-9.50,67.44,10,5.00
-9.40,67.89,10,5.00
-9.30,68.35,10,5.00
-9.20,68.76,10,5.00
-9.10,69.12,10,5.00
-9.00,69.49,10,5.00
-8.90,69.85,10,5.00
-8.80,70.21,10,5.00
-8.70,70.55,10,5.00
-8.60,70.87,10,5.00
-8.50,71.20,10,5.00
-8.40,71.53,10,5.00
-8.30,71.86,10,5.00
-8.20,72.18,10,5.00
-8.10,72.51,10,5.00
-8.00,72.83,10,5.00
-7.90,73.14,10,5.00
-7.80,73.45,10,5.00
-7.70,73.75,10,5.00
-7.60,74.06,10,5.00
-7.50,74.36,10,5.00
-7.40,74.67,10,5.00
-7.30,74.98,10,5.00
-7.20,75.27,10,5.00
-7.10,75.54,10,5.00
-7.00,75.81,10,5.00
-6.90,76.13,10,5.00
-6.80,76.45,10,5.00
-6.70,76.74,10,5.00
-6.60,77.00,10,5.00
-6.50,77.26,10,5.00
-6.40,77.56,10,5.00
-6.30,77.86,10,5.00
-6.20,78.14,10,5.00
-6.10,78.40,10,5.00
-6.00,78.67,10,5.00
-5.90,78.94,10,5.00
-5.80,79.22,10,5.00
-5.70,79.50,10,5.00
-5.60,79.78,10,5.00
-5.50,80.06,10,5.00
-5.40,80.32,10,5.00
-5.30,80.59,10,5.00
-5.20,80.85,10,5.00
-5.10,81.12,10,5.00
-5.00,81.39,10,5.00
-4.90,81.64,10,5.00
-4.80,81.89,10,5.00
-4.70,82.13,10,5.00
-4.60,82.37,10,5.00
-4.50,82.61,10,5.00
-4.40,82.87,10,5.00
-4.30,83.13,10,5.00
-4.20,83.36,10,5.00
-4.10,83.56,10,5.00
-4.00,83.76,10,5.00
-3.90,84.02,10,5.00
-3.80,84.27,10,5.00
-3.70,84.50,10,5.00
-3.60,84.69,10,5.00
-3.50,84.89,10,5.00
-3.40,85.11,10,5.00
-3.30,85.32,10,5.00
-3.20,85.54,10,5.00
-3.10,85.76,10,5.00
-3.00,85.98,10,5.00
-2.90,86.16,10,5.00
-2.80,86.35,10,5.00
-2.70,86.54,10,5.00
-2.60,86.72,10,5.00
-2.50,86.90,10,5.00
-2.40,87.07,10,5.00
-2.30,87.23,10,5.00
-2.20,87.40,10,5.00
-2.10,87.57,10,5.00
-2.00,87.73,10,5.00
-1.90,87.88,10,5.00
-1.80,88.03,10,5.00
-1.70,88.16,10,5.00
-1.60,88.26,10,5.00
-1.50,88.36,10,5.00
-1.40,88.46,10,5.00
-1.30,88.56,10,5.00
-1.20,88.64,10,5.00
-1.10,88.71,10,5.00
-1.00,88.78,10,5.00
-0.90,88.84,10,5.00
-0.80,88.91,10,5.00
-0.70,88.97,10,5.00
-0.60,89.04,10,5.00
-0.50,89.11,10,5.00
-0.40,89.16,10,5.00
-0.30,89.21,10,5.00
-0.20,89.24,10,5.00
-0.10,89.27,10,5.00
0.00,89.30,10,5.00
0.10,89.27,10,5.00
0.20,89.25,10,5.00
0.30,89.21,10,5.00
0.40,89.16,10,5.00
0.50,89.10,10,5.00
0.60,89.04,10,5.00
