offset,dose,field_size,depth
-25.00,4.91,10,20.00
-24.90,6.71,10,20.00
-24.80,8.52,10,20.00
-24.70,9.70,10,20.00
-24.60,10.26,10,20.00
-24.50,10.82,10,20.00
-24.40,12.63,10,20.00
-24.30,14.44,10,20.00
-24.20,17.19,10,20.00
-24.10,20.87,10,20.00
-24.00,24.56,10,20.00
-23.90,28.61,10,20.00
-23.80,32.65,10,20.00
-23.70,35.46,10,20.00
-23.60,37.03,10,20.00
-23.50,38.60,10,20.00
-23.40,39.05,10,20.00
-23.30,39.51,10,20.00
-23.20,39.92,10,20.00
-23.10,40.28,10,20.00
-23.00,40.64,10,20.00
-22.90,40.86,10,20.00
-22.80,41.08,10,20.00
-22.70,41.30,10,20.00
-22.60,41.52,10,20.00
-22.50,41.74,10,20.00
-22.40,41.95,10,20.00
-22.30,42.17,10,20.00
-22.20,42.35,10,20.00
-22.10,42.49,10,20.00
-22.00,42.62,10,20.00
-21.90,42.77,10,20.00
-21.80,42.91,10,20.00
-21.70,43.05,10,20.00
-21.60,43.20,10,20.00
-21.50,43.34,10,20.00
-21.40,43.48,10,20.00
-21.30,43.63,10,20.00
-21.20,43.75,10,20.00
-21.10,43.85,10,20.00
-21.00,43.95,10,20.00
-20.90,44.06,10,20.00
-20.80,44.17,10,20.00
-20.70,44.28,10,20.00
-20.60,44.39,10,20.00
-20.50,44.50,10,20.00
-20.40,44.62,10,20.00
-20.30,44.73,10,20.00
-20.20,44.83,10,20.00
-20.10,44.92,10,20.00
-20.00,45.01,10,20.00
-19.90,45.13,10,20.00
-19.80,45.24,10,20.00
-19.70,45.35,10,20.00
-19.60,45.46,10,20.00
-19.50,45.57,10,20.00
-19.40,45.68,10,20.00
-19.30,45.79,10,20.00
-19.20,45.89,10,20.00
-19.10,45.98,10,20.00
-19.00,46.06,10,20.00
-18.90,46.16,10,20.00
-18.80,46.26,10,20.00
-18.70,46.36,10,20.00
-18.60,46.45,10,20.00
-18.50,46.55,10,20.00
-18.40,46.65,10,20.00
-18.30,46.74,10,20.00
-18.20,46.84,10,20.00
-18.10,46.93,10,20.00
-18.00,47.02,10,20.00
-17.90,47.09,10,20.00
-17.80,47.16,10,20.00
-17.70,47.22,10,20.00
-17.60,47.29,10,20.00
-17.50,47.35,10,20.00
-17.40,47.42,10,20.00
-17.30,47.49,10,20.00
-17.20,47.54,10,20.00
-17.10,47.59,10,20.00
-17.00,47.64,10,20.00
-16.90,47.70,10,20.00
-16.80,47.75,10,20.00
-16.70,47.81,10,20.00
-16.60,47.87,10,20.00
-16.50,47.92,10,20.00
-16.40,47.98,10,20.00
-16.30,48.03,10,20.00
-16.20,48.08,10,20.00
-16.10,48.13,10,20.00
-16.00,48.17,10,20.00
-15.90,48.23,10,20.00
