offset,dose,field_size,depth
-15.00,3.59,10,5.00
-14.90,3.70,10,5.00
-14.80,3.81,10,5.00
-14.70,3.92,10,5.00
-14.60,4.03,10,5.00
-14.50,4.14,10,5.00
-14.40,4.25,10,5.00
-14.30,4.36,10,5.00
-14.20,4.47,10,5.00
-14.10,4.58,10,5.00
-14.00,4.69,10,5.00
-13.90,4.79,10,5.00
-13.80,4.90,10,5.00
-13.70,5.01,10,5.00
-13.60,5.12,10,5.00
-13.50,5.23,10,5.00
-13.40,5.34,10,5.00
-13.30,5.45,10,5.00
-13.20,5.58,10,5.00
-13.10,5.74,10,5.00
-13.00,5.90,10,5.00
-12.90,6.04,10,5.00
-12.80,6.18,10,5.00
-12.70,6.32,10,5.00
-12.60,6.45,10,5.00
-12.50,6.59,10,5.00
-12.40,6.73,10,5.00
-12.30,6.87,10,5.00
-12.20,7.07,10,5.00
-12.10,7.32,10,5.00
-12.00,7.57,10,5.00
-11.90,7.78,10,5.00
-11.80,7.99,10,5.00
-11.70,8.20,10,5.00
-11.60,8.42,10,5.00
-11.50,8.65,10,5.00
-11.40,8.87,10,5.00
-11.30,9.09,10,5.00
-11.20,9.87,10,5.00
-11.10,11.21,10,5.00
-11.00,12.55,10,5.00
-10.90,16.67,10,5.00
-10.80,20.79,10,5.00
-10.70,28.04,10,5.00
-10.60,38.43,10,5.00
-10.50,48.81,10,5.00
-10.40,60.38,10,5.00
-10.30,71.94,10,5.00
-10.20,79.64,10,5.00
-10.10,83.49,10,5.00
-10.00,87.33,10,5.00
-9.90,88.01,10,5.00
-9.80,88.69,10,5.00
-9.70,89.30,10,5.00
-9.60,89.83,10,5.00
-9.50,90.37,10,5.00
-9.40,90.60,10,5.00
-9.30,90.83,10,5.00
-9.20,91.05,10,5.00
-9.10,91.25,10,5.00
-9.00,91.46,10,5.00
-8.90,91.61,10,5.00
-8.80,91.76,10,5.00
-8.70,91.89,10,5.00
-8.60,91.99,10,5.00
-8.50,92.10,10,5.00
-8.40,92.21,10,5.00
-8.30,92.31,10,5.00
-8.20,92.41,10,5.00
-8.10,92.49,10,5.00
-8.00,92.57,10,5.00
-7.90,92.67,10,5.00
-7.80,92.78,10,5.00
-7.70,92.87,10,5.00
-7.60,92.92,10,5.00
-7.50,92.98,10,5.00
