offset,dose,field_size,depth
6.60,88.32,10,1.25
6.70,87.99,10,1.25
6.80,87.66,10,1.25
6.90,87.35,10,1.25
7.00,87.03,10,1.25
7.10,86.70,10,1.25
7.20,86.38,10,1.25
7.30,86.06,10,1.25
7.40,85.75,10,1.25
7.50,85.43,10,1.25
7.60,85.11,10,1.25
7.70,84.80,10,1.25
7.80,84.48,10,1.25
7.90,84.16,10,1.25
8.00,83.84,10,1.25
8.10,83.52,10,1.25
8.20,83.20,10,1.25
8.30,82.87,10,1.25
8.40,82.53,10,1.25
8.50,82.20,10,1.25
8.60,81.85,10,1.25
8.70,81.50,10,1.25
8.80,81.15,10,1.25
8.90,80.78,10,1.25
9.00,80.42,10,1.25
9.10,80.05,10,1.25
9.20,79.67,10,1.25
9.30,79.09,10,1.25
9.40,78.29,10,1.25
9.50,77.49,10,1.25
9.60,76.24,10,1.25
9.70,74.98,10,1.25
9.80,71.18,10,1.25
9.90,64.83,10,1.25
10.00,58.48,10,1.25
10.10,44.66,10,1.25
10.20,30.84,10,1.25
10.30,20.68,10,1.25
10.40,14.18,10,1.25
10.50,7.68,10,1.25
10.60,6.49,10,1.25
10.70,5.31,10,1.25
10.80,4.51,10,1.25
10.90,4.09,10,1.25
11.00,3.67,10,1.25
11.10,3.54,10,1.25
11.20,3.42,10,1.25
11.30,3.30,10,1.25
11.40,3.18,10,1.25
11.50,3.07,10,1.25
11.60,2.98,10,1.25
11.70,2.89,10,1.25
11.80,2.82,10,1.25
11.90,2.78,10,1.25
12.00,2.73,10,1.25
12.10,2.67,10,1.25
12.20,2.61,10,1.25
12.30,2.55,10,1.25
12.40,2.49,10,1.25
12.50,2.43,10,1.25
12.60,2.37,10,1.25
12.70,2.31,10,1.25
12.80,2.27,10,1.25
12.90,2.24,10,1.25
13.00,2.21,10,1.25
13.10,2.17,10,1.25
13.20,2.12,10,1.25
13.30,2.08,10,1.25
13.40,2.04,10,1.25
13.50,1.99,10,1.25
13.60,1.95,10,1.25
13.70,1.90,10,1.25
13.80,1.87,10,1.25
13.90,1.85,10,1.25
14.00,1.84,10,1.25
14.10,1.80,10,1.25
14.20,1.77,10,1.25
14.30,1.73,10,1.25
14.40,1.70,10,1.25
14.50,1.67,10,1.25
14.60,1.63,10,1.25
14.70,1.60,10,1.25
14.80,1.58,10,1.25
14.90,1.56,10,1.25
15.00,1.55,10,1.25
