offset,dose,field_size,depth
-10.00,0.42,10,10.00
-9.90,0.44,10,10.00
-9.80,0.45,10,10.00
-9.70,0.46,10,10.00
-9.60,0.47,10,10.00
-9.50,0.48,10,10.00
-9.40,0.50,10,10.00
-9.30,0.51,10,10.00
-9.20,0.52,10,10.00
-9.10,0.53,10,10.00
-9.00,0.55,10,10.00
-8.90,0.56,10,10.00
-8.80,0.57,10,10.00
-8.70,0.58,10,10.00
-8.60,0.60,10,10.00
-8.50,0.61,10,10.00
-8.40,0.63,10,10.00
-8.30,0.66,10,10.00
-8.20,0.69,10,10.00
-8.10,0.71,10,10.00
-8.00,0.74,10,10.00
-7.90,0.77,10,10.00
-7.80,0.80,10,10.00
-7.70,0.82,10,10.00
-7.60,0.85,10,10.00
-7.50,0.88,10,10.00
-7.40,0.90,10,10.00
-7.30,0.93,10,10.00
-7.20,0.96,10,10.00
-7.10,0.98,10,10.00
-7.00,1.01,10,10.00
-6.90,1.04,10,10.00
-6.80,1.06,10,10.00
-6.70,1.09,10,10.00
-6.60,1.12,10,10.00
-6.50,1.14,10,10.00
-6.40,1.19,10,10.00
-6.30,1.23,10,10.00
-6.20,1.27,10,10.00
-6.10,1.32,10,10.00
-6.00,1.36,10,10.00
-5.90,1.40,10,10.00
-5.80,1.45,10,10.00
-5.70,1.49,10,10.00
-5.60,1.53,10,10.00
-5.50,1.58,10,10.00
-5.40,1.64,10,10.00
-5.30,1.70,10,10.00
-5.20,1.76,10,10.00
-5.10,1.84,10,10.00
-5.00,1.92,10,10.00
-4.90,1.99,10,10.00
-4.80,2.07,10,10.00
-4.70,2.14,10,10.00
-4.60,2.22,10,10.00
-4.50,2.30,10,10.00
-4.40,2.41,10,10.00
-4.30,2.52,10,10.00
-4.20,2.63,10,10.00
-4.10,2.73,10,10.00
-4.00,2.84,10,10.00
-3.90,2.99,10,10.00
-3.80,3.13,10,10.00
-3.70,3.27,10,10.00
-3.60,3.41,10,10.00
-3.50,3.56,10,10.00
-3.40,4.53,10,10.00
-3.30,5.51,10,10.00
-3.20,7.38,10,10.00
