offset,dose,field_size,depth
-15.00,0.48,10,5.00
-14.90,0.49,10,5.00
-14.80,0.50,10,5.00
-14.70,0.51,10,5.00
-14.60,0.53,10,5.00
-14.50,0.54,10,5.00
-14.40,0.55,10,5.00
-14.30,0.56,10,5.00
-14.20,0.57,10,5.00
-14.10,0.58,10,5.00
-14.00,0.59,10,5.00
-13.90,0.60,10,5.00
-13.80,0.61,10,5.00
-13.70,0.62,10,5.00
-13.60,0.63,10,5.00
-13.50,0.64,10,5.00
-13.40,0.65,10,5.00
-13.30,0.67,10,5.00
-13.20,0.68,10,5.00
-13.10,0.69,10,5.00
-13.00,0.70,10,5.00
-12.90,0.71,10,5.00
-12.80,0.73,10,5.00
-12.70,0.75,10,5.00
-12.60,0.77,10,5.00
-12.50,0.78,10,5.00
-12.40,0.80,10,5.00
-12.30,0.82,10,5.00
-12.20,0.84,10,5.00
-12.10,0.85,10,5.00
-12.00,0.87,10,5.00
-11.90,0.89,10,5.00
-11.80,0.91,10,5.00
-11.70,0.92,10,5.00
-11.60,0.94,10,5.00
-11.50,0.96,10,5.00
-11.40,0.97,10,5.00
-11.30,0.99,10,5.00
-11.20,1.01,10,5.00
-11.10,1.03,10,5.00
-11.00,1.05,10,5.00
-10.90,1.08,10,5.00
-10.80,1.11,10,5.00
-10.70,1.14,10,5.00
-10.60,1.17,10,5.00
-10.50,1.20,10,5.00
-10.40,1.23,10,5.00
-10.30,1.26,10,5.00
-10.20,1.29,10,5.00
-10.10,1.32,10,5.00
-10.00,1.35,10,5.00
-9.90,1.38,10,5.00
-9.80,1.42,10,5.00
-9.70,1.45,10,5.00
-9.60,1.48,10,5.00
-9.50,1.51,10,5.00
-9.40,1.54,10,5.00
-9.30,1.57,10,5.00
-9.20,1.61,10,5.00
-9.10,1.64,10,5.00
-9.00,1.68,10,5.00
-8.90,1.75,10,5.00
-8.80,1.82,10,5.00
-8.70,1.89,10,5.00
-8.60,1.96,10,5.00
-8.50,2.03,10,5.00
-8.40,2.09,10,5.00
-8.30,2.16,10,5.00
-8.20,2.23,10,5.00
-8.10,2.30,10,5.00
-8.00,2.36,10,5.00
-7.90,2.43,10,5.00
-7.80,2.50,10,5.00
-7.70,2.57,10,5.00
-7.60,2.64,10,5.00
-7.50,2.71,10,5.00
-7.40,2.77,10,5.00
-7.30,2.84,10,5.00
-7.20,2.96,10,5.00
-7.10,3.12,10,5.00
-7.00,3.29,10,5.00
-6.90,3.45,10,5.00
-6.80,3.61,10,5.00
-6.70,3.77,10,5.00
-6.60,3.93,10,5.00
-6.50,4.09,10,5.00
-6.40,4.25,10,5.00
-6.30,4.41,10,5.00
-6.20,4.69,10,5.00
-6.10,5.10,10,5.00
-6.00,5.50,10,5.00
-5.90,5.91,10,5.00
-5.80,6.32,10,5.00
-5.70,8.37,10,5.00
-5.60,12.04,10,5.00
-5.50,15.72,10,5.00
-5.40,26.03,10,5.00
-5.30,36.34,10,5.00
-5.20,46.16,10,5.00
-5.10,55.48,10,5.00
-5.00,64.81,10,5.00
-4.90,68.12,10,5.00
-4.80,71.43,10,5.00
-4.70,73.66,10,5.00
-4.60,74.81,10,5.00
-4.50,75.96,10,5.00
-4.40,76.40,10,5.00
-4.30,76.84,10,5.00
-4.20,77.25,10,5.00
-4.10,77.62,10,5.00
-4.00,77.98,10,5.00
-3.90,78.36,10,5.00
-3.80,78.74,10,5.00
-3.70,79.07,10,5.00
-3.60,79.37,10,5.00
-3.50,79.67,10,5.00
-3.40,79.97,10,5.00
