offset,dose,field_size,depth
-2.60,70.70,10,10.00
-2.50,70.83,10,10.00
-2.40,70.94,10,10.00
-2.30,71.06,10,10.00
-2.20,71.16,10,10.00
-2.10,71.25,10,10.00
-2.00,71.34,10,10.00
-1.90,71.44,10,10.00
-1.80,71.54,10,10.00
-1.70,71.63,10,10.00
-1.60,71.72,10,10.00
-1.50,71.80,10,10.00
-1.40,71.86,10,10.00
-1.30,71.92,10,10.00
-1.20,71.98,10,10.00
-1.10,72.03,10,10.00
-1.00,72.09,10,10.00
-0.90,72.14,10,10.00
-0.80,72.18,10,10.00
-0.70,72.23,10,10.00
-0.60,72.26,10,10.00
-0.50,72.30,10,10.00
-0.40,72.33,10,10.00
-0.30,72.36,10,10.00
-0.20,72.39,10,10.00
-0.10,72.41,10,10.00
0.00,72.43,10,10.00
0.10,72.41,10,10.00
0.20,72.40,10,10.00
0.30,72.38,10,10.00
0.40,72.35,10,10.00
0.50,72.32,10,10.00
0.60,72.27,10,10.00
0.70,72.22,10,10.00
0.80,72.17,10,10.00
0.90,72.13,10,10.00
1.00,72.08,10,10.00
1.10,72.03,10,10.00
1.20,71.98,10,10.00
1.30,71.93,10,10.00
1.40,71.87,10,10.00
1.50,71.80,10,10.00
1.60,71.73,10,10.00
1.70,71.65,10,10.00
1.80,71.57,10,10.00
1.90,71.48,10,10.00
2.00,71.39,10,10.00
2.10,71.26,10,10.00
2.20,71.13,10,10.00
2.30,71.02,10,10.00
2.40,70.92,10,10.00
2.50,70.81,10,10.00
2.60,70.69,10,10.00
2.70,70.58,10,10.00
2.80,70.45,10,10.00
2.90,70.32,10,10.00
3.00,70.19,10,10.00
3.10,70.05,10,10.00
3.20,69.91,10,10.00
3.30,69.78,10,10.00
3.40,69.66,10,10.00
3.50,69.53,10,10.00
3.60,69.37,10,10.00
3.70,69.21,10,10.00
3.80,69.05,10,10.00
3.90,68.89,10,10.00
4.00,68.73,10,10.00
4.10,68.57,10,10.00
4.20,68.42,10,10.00
4.30,68.25,10,10.00
4.40,68.08,10,10.00
4.50,67.91,10,10.00
4.60,67.74,10,10.00
4.70,67.57,10,10.00
4.80,67.41,10,10.00
4.90,67.26,10,10.00
5.00,67.11,10,10.00
5.10,66.94,10,10.00
5.20,66.76,10,10.00
5.30,66.58,10,10.00
5.40,66.40,10,10.00
5.50,66.21,10,10.00
5.60,66.04,10,10.00
5.70,65.86,10,10.00
5.80,65.68,10,10.00
5.90,65.50,10,10.00
6.00,65.32,10,10.00
6.10,65.12,10,10.00
6.20,64.93,10,10.00
6.30,64.74,10,10.00
6.40,64.57,10,10.00
6.50,64.41,10,10.00
6.60,64.22,10,10.00
6.70,64.03,10,10.00
6.80,63.83,10,10.00
6.90,63.63,10,10.00
7.00,63.44,10,10.00
7.10,63.24,10,10.00
7.20,63.05,10,10.00
7.30,62.86,10,10.00
7.40,62.69,10,10.00
7.50,62.51,10,10.00
7.60,62.31,10,10.00
7.70,62.10,10,10.00
7.80,61.91,10,10.00
7.90,61.74,10,10.00
8.00,61.56,10,10.00
8.10,61.38,10,10.00
8.20,61.19,10,10.00
8.30,61.00,10,10.00
8.40,60.81,10,10.00
8.50,60.62,10,10.00
8.60,60.43,10,10.00
8.70,60.24,10,10.00
8.80,60.06,10,10.00
8.90,59.90,10,10.00
9.00,59.74,10,10.00
9.10,59.53,10,10.00
9.20,59.33,10,10.00
9.30,59.14,10,10.00
9.40,58.96,10,10.00
9.50,58.78,10,10.00
9.60,58.59,10,10.00
9.70,58.40,10,10.00
9.80,58.21,10,10.00
9.90,58.02,10,10.00
10.00,57.82,10,10.00
10.10,57.63,10,10.00
10.20,57.44,10,10.00
10.30,57.26,10,10.00
10.40,57.10,10,10.00
10.50,56.93,10,10.00
10.60,56.75,10,10.00
10.70,56.56,10,10.00
10.80,56.38,10,10.00
10.90,56.20,10,10.00
11.00,56.02,10,10.00
11.10,55.84,10,10.00
11.20,55.66,10,10.00
11.30,55.48,10,10.00
11.40,55.30,10,10.00
11.50,55.12,10,10.00
11.60,54.93,10,10.00
11.70,54.75,10,10.00
11.80,54.57,10,10.00
11.90,54.41,10,10.00
12.00,54.24,10,10.00
12.10,54.06,10,10.00
12.20,53.88,10,10.00
12.30,53.69,10,10.00
12.40,53.51,10,10.00
12.50,53.33,10,10.00
12.60,53.14,10,10.00
12.70,52.96,10,10.00
12.80,52.79,10,10.00
12.90,52.62,10,10.00
13.00,52.46,10,10.00
13.10,52.27,10,10.00
13.20,52.09,10,10.00
13.30,51.91,10,10.00
13.40,51.75,10,10.00
13.50,51.58,10,10.00
13.60,51.40,10,10.00
13.70,51.22,10,10.00
13.80,51.05,10,10.00
13.90,50.87,10,10.00
14.00,50.69,10,10.00
14.10,50.51,10,10.00
14.20,50.33,10,10.00
14.30,50.15,10,10.00
14.40,49.99,10,10.00
14.50,49.83,10,10.00
14.60,49.64,10,10.00
14.70,49.44,10,10.00
14.80,49.26,10,10.00
14.90,49.09,10,10.00
15.00,48.92,10,10.00
15.10,48.74,10,10.00
15.20,48.55,10,10.00
15.30,48.37,10,10.00
15.40,48.20,10,10.00
15.50,48.02,10,10.00
15.60,47.84,10,10.00
15.70,47.66,10,10.00
15.80,47.48,10,10.00
15.90,47.32,10,10.00
16.00,47.16,10,10.00
16.10,46.97,10,10.00
16.20,46.79,10,10.00
16.30,46.61,10,10.00
16.40,46.43,10,10.00
16.50,46.25,10,10.00
16.60,46.07,10,10.00
16.70,45.89,10,10.00
16.80,45.71,10,10.00
16.90,45.54,10,10.00
17.00,45.36,10,10.00
17.10,45.17,10,10.00
17.20,44.98,10,10.00
17.30,44.80,10,10.00
17.40,44.63,10,10.00
17.50,44.46,10,10.00
17.60,44.27,10,10.00
17.70,44.07,10,10.00
17.80,43.89,10,10.00
17.90,43.70,10,10.00
18.00,43.52,10,10.00
18.10,43.33,10,10.00
18.20,43.15,10,10.00
18.30,42.97,10,10.00
18.40,42.79,10,10.00
18.50,42.61,10,10.00
18.60,42.42,10,10.00
18.70,42.22,10,10.00
18.80,42.03,10,10.00
18.90,41.84,10,10.00
19.00,41.65,10,10.00
19.10,41.44,10,10.00
19.20,41.23,10,10.00
19.30,41.03,10,10.00
19.40,40.82,10,10.00
19.50,40.61,10,10.00
19.60,40.39,10,10.00
19.70,40.17,10,10.00
19.80,39.96,10,10.00
19.90,39.76,10,10.00
20.00,39.56,10,10.00
20.10,39.34,10,10.00
20.20,39.12,10,10.00
20.30,38.90,10,10.00
20.40,38.70,10,10.00
20.50,38.50,10,10.00
20.60,38.25,10,10.00
20.70,38.01,10,10.00
20.80,37.77,10,10.00
20.90,37.54,10,10.00
21.00,37.30,10,10.00
21.10,37.00,10,10.00
21.20,36.70,10,10.00
21.30,36.36,10,10.00
21.40,35.97,10,10.00
21.50,35.58,10,10.00
21.60,33.65,10,10.00
21.70,31.72,10,10.00
21.80,28.90,10,10.00
21.90,25.19,10,10.00
22.00,21.47,10,10.00
22.10,17.41,10,10.00
22.20,13.35,10,10.00
22.30,10.46,10,10.00
22.40,8.73,10,10.00
22.50,7.01,10,10.00
22.60,6.78,10,10.00
22.70,6.55,10,10.00
22.80,6.30,10,10.00
22.90,6.04,10,10.00
23.00,5.77,10,10.00
23.10,5.63,10,10.00
23.20,5.48,10,10.00
23.30,5.33,10,10.00
23.40,5.18,10,10.00
23.50,5.03,10,10.00
23.60,4.88,10,10.00
23.70,4.73,10,10.00
23.80,4.59,10,10.00
23.90,4.46,10,10.00
24.00,4.33,10,10.00
24.10,4.22,10,10.00
24.20,4.11,10,10.00
24.30,4.00,10,10.00
24.40,3.89,10,10.00
24.50,3.79,10,10.00
24.60,3.68,10,10.00
24.70,3.57,10,10.00
24.80,3.17,10,10.00
24.90,2.49,10,10.00
25.00,1.80,10,10.00
25.10,0.00,10,10.00
25.20,0.00,10,10.00
25.30,0.00,10,10.00
25.40,0.00,10,10.00
25.50,0.00,10,10.00
25.60,0.00,10,10.00
25.70,0.00,10,10.00
25.80,0.00,10,10.00
25.90,0.00,10,10.00
26.00,0.00,10,10.00
26.10,0.00,10,10.00
26.20,0.00,10,10.00
26.30,0.00,10,10.00
26.40,0.00,10,10.00
26.50,0.00,10,10.00
26.60,0.00,10,10.00
26.70,0.00,10,10.00
26.80,0.00,10,10.00
26.90,0.00,10,10.00
27.00,0.00,10,10.00
27.10,0.00,10,10.00
27.20,0.00,10,10.00
27.30,0.00,10,10.00
27.40,0.00,10,10.00
27.50,0.00,10,10.00
27.60,0.00,10,10.00
27.70,0.00,10,10.00
27.80,0.00,10,10.00
27.90,0.00,10,10.00
28.00,0.00,10,10.00
28.10,0.00,10,10.00
28.20,0.00,10,10.00
28.30,0.00,10,10.00
28.40,0.00,10,10.00
28.50,0.00,10,10.00
28.60,0.00,10,10.00
28.70,0.00,10,10.00
28.80,0.00,10,10.00
28.90,0.00,10,10.00
29.00,0.00,10,10.00
29.10,0.00,10,10.00
29.20,0.00,10,10.00
29.30,0.00,10,10.00
29.40,0.00,10,10.00
29.50,0.00,10,10.00
29.60,0.00,10,10.00
29.70,0.00,10,10.00
29.80,0.00,10,10.00
29.90,0.00,10,10.00
30.00,0.00,10,10.00
