offset,dose,field_size,depth
-15.00,0.48,10,5.00
-14.90,0.49,10,5.00
-14.80,0.51,10,5.00
-14.70,0.52,10,5.00
-14.60,0.53,10,5.00
-14.50,0.55,10,5.00
-14.40,0.56,10,5.00
-14.30,0.58,10,5.00
-14.20,0.59,10,5.00
-14.10,0.60,10,5.00
-14.00,0.62,10,5.00
-13.90,0.63,10,5.00
-13.80,0.65,10,5.00
-13.70,0.66,10,5.00
-13.60,0.68,10,5.00
-13.50,0.69,10,5.00
-13.40,0.70,10,5.00
-13.30,0.72,10,5.00
-13.20,0.73,10,5.00
-13.10,0.75,10,5.00
-13.00,0.77,10,5.00
-12.90,0.79,10,5.00
-12.80,0.82,10,5.00
-12.70,0.84,10,5.00
-12.60,0.86,10,5.00
-12.50,0.89,10,5.00
-12.40,0.91,10,5.00
-12.30,0.93,10,5.00
-12.20,0.96,10,5.00
-12.10,0.98,10,5.00
-12.00,1.00,10,5.00
-11.90,1.02,10,5.00
-11.80,1.05,10,5.00
-11.70,1.07,10,5.00
-11.60,1.09,10,5.00
-11.50,1.12,10,5.00
-11.40,1.14,10,5.00
-11.30,1.16,10,5.00
-11.20,1.20,10,5.00
-11.10,1.25,10,5.00
-11.00,1.30,10,5.00
-10.90,1.34,10,5.00
-10.80,1.38,10,5.00
-10.70,1.43,10,5.00
-10.60,1.47,10,5.00
-10.50,1.52,10,5.00
-10.40,1.56,10,5.00
-10.30,1.60,10,5.00
-10.20,1.65,10,5.00
-10.10,1.69,10,5.00
-10.00,1.74,10,5.00
-9.90,1.78,10,5.00
-9.80,1.82,10,5.00
-9.70,1.87,10,5.00
-9.60,1.91,10,5.00
-9.50,1.96,10,5.00
-9.40,2.00,10,5.00
-9.30,2.04,10,5.00
-9.20,2.09,10,5.00
-9.10,2.16,10,5.00
-9.00,2.22,10,5.00
-8.90,2.30,10,5.00
-8.80,2.39,10,5.00
-8.70,2.47,10,5.00
-8.60,2.56,10,5.00
-8.50,2.64,10,5.00
-8.40,2.72,10,5.00
-8.30,2.81,10,5.00
-8.20,2.89,10,5.00
-8.10,2.98,10,5.00
-8.00,3.06,10,5.00
-7.90,3.15,10,5.00
-7.80,3.23,10,5.00
-7.70,3.32,10,5.00
-7.60,3.40,10,5.00
-7.50,3.48,10,5.00
-7.40,3.57,10,5.00
-7.30,3.65,10,5.00
-7.20,3.77,10,5.00
-7.10,3.93,10,5.00
-7.00,4.09,10,5.00
-6.90,4.26,10,5.00
-6.80,4.44,10,5.00
-6.70,4.61,10,5.00
-6.60,4.78,10,5.00
-6.50,4.96,10,5.00
-6.40,5.13,10,5.00
-6.30,5.30,10,5.00
-6.20,5.60,10,5.00
-6.10,6.04,10,5.00
-6.00,6.47,10,5.00
-5.90,7.12,10,5.00
-5.80,7.76,10,5.00
-5.70,10.06,10,5.00
-5.60,14.01,10,5.00
-5.50,17.96,10,5.00
-5.40,29.92,10,5.00
-5.30,41.87,10,5.00
-5.20,52.76,10,5.00
-5.10,62.57,10,5.00
-5.00,72.39,10,5.00
-4.90,75.79,10,5.00
-4.80,79.20,10,5.00
-4.70,81.57,10,5.00
-4.60,82.89,10,5.00
-4.50,84.22,10,5.00
-4.40,84.41,10,5.00
-4.30,84.60,10,5.00
-4.20,84.78,10,5.00
-4.10,84.97,10,5.00
-4.00,85.16,10,5.00
-3.90,85.28,10,5.00
-3.80,85.40,10,5.00
-3.70,85.51,10,5.00
-3.60,85.63,10,5.00
-3.50,85.75,10,5.00
-3.40,85.82,10,5.00
